ID	Function
GVOG14223	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | hypothetical protein, similar to ankyrin | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein
GVOG03708	no_annotation
GVOG06178	no_annotation
GVOG02145	no_annotation
GVOG10925	
GVOG08699	uncharacterized protein
GVOG12635	uncharacterized protein
GVOG08387	no_annotation
GVOG00728	uncharacterized protein
GVOG04330	uncharacterized protein
GVOG08155	no_annotation
GVOG02952	no_annotation
GVOG08443	no_annotation
GVOG09612	no_annotation
GVOG03119	no_annotation
GVOG01211	no_annotation
GVOG03966	no_annotation
GVOG03965	no_annotation
GVOG06564	uncharacterized protein
GVOG12438	uncharacterized domain DUF3627; found downstream KilA, BRO, and MSV199 domains. Also is found in some baculoviruses (gi 165969059, 18138388) | KilA-N domain protein | KilA domain (pfam04383) | KilA N-domain protein | KilA-N domain protein | KilA N-domain protein | uncharacterized protein
GVOG05019	Ubiquitin
GVOG02379	no_annotation
GVOG05587	no_annotation
GVOG00880	no_annotation
GVOG08393	no_annotation
GVOG00161	no_annotation
GVOG07436	no_annotation
GVOG03569	no_annotation
GVOG12071	DEAD/SNF2-like helicase | NTPase/helicase
GVOG04121	AAA family ATPase - unique in NCLDV; ATPase domain similar to repl_factorC_sub2
GVOG01971	no_annotation
GVOG05067	no_annotation
GVOG09397	N-myristoyltransferase
GVOG03894	no_annotation
GVOG05133	no_annotation
GVOG02358	no_annotation
GVOG03373	
GVOG01381	uncharacterized protein
GVOG04239	no_annotation
GVOG08967	no_annotation
GVOG10161	uncharacterized protein
GVOG05301	uncharacterized protein
GVOG05306	no_annotation
GVOG03239	no_annotation
GVOG06595	uncharacterized protein
GVOG11143	no_annotation
GVOG11974	no_annotation
GVOG06044	no_annotation
GVOG04008	no_annotation
GVOG05585	no_annotation
GVOG01982	no_annotation
GVOG07035	
GVOG00704	no_annotation
GVOG09283	
GVOG08627	no_annotation
GVOG00662	no_annotation
GVOG04236	membrane protein
GVOG02667	no_annotation
GVOG00878	no_annotation
GVOG04328	no_annotation
GVOG07568	no_annotation
GVOG00955	no_annotation
GVOG10160	no_annotation
GVOG07723	P-loop ATPase or GTPase
GVOG02314	no_annotation
GVOG04484	no_annotation
GVOG05722	no_annotation
GVOG10014	uncharacterized protein
GVOG01202	no_annotation
GVOG04012	no_annotation
GVOG03897	no_annotation
GVOG13372	
GVOG09479	no_annotation
GVOG10488	no_annotation
GVOG11006	uncharacterized protein
GVOG04235	no_annotation
GVOG01574	no_annotation
GVOG09436	no_annotation
GVOG09570	no_annotation
GVOG04332	no_annotation
GVOG00368	no_annotation
GVOG05583	no_annotation
GVOG02177	no_annotation
GVOG07087	no_annotation
GVOG01626	no_annotation
GVOG08588	no_annotation
GVOG00060	no_annotation
GVOG05131	no_annotation
GVOG02608	endotype 6-aminohexanoat-oligomer hydrolase
GVOG11943	no_annotation
GVOG02200	no_annotation
GVOG04689	uncharacterized protein
GVOG04324	no_annotation
GVOG10527	no_annotation
GVOG00952	no_annotation
GVOG03171	no_annotation
GVOG07235	no_annotation
GVOG01213	no_annotation
GVOG10452	Serine/Threonine protein kinase
GVOG01209	no_annotation
GVOG03370	no_annotation
GVOG01735	no_annotation
GVOG02588	no_annotation
GVOG00876	no_annotation
GVOG01983	no_annotation
GVOG03749	no_annotation
GVOG01968	no_annotation
GVOG07032	no_annotation
GVOG00208	uncharacterized protein
GVOG11401	no_annotation
GVOG01039	no_annotation
GVOG03175	no_annotation
GVOG13452	Thioredoxin
GVOG03447	no_annotation
GVOG11382	MORN repeat proteins and some others
GVOG01189	no_annotation
GVOG00316	no_annotation
GVOG03213	no_annotation
GVOG01943	no_annotation
GVOG06520	no_annotation
GVOG07440	Serine/Threonine protein kinase
GVOG02843	no_annotation
GVOG05167	no_annotation
GVOG11940	no_annotation
GVOG12279	uncharacterized protein | uncharacterized protein
GVOG00899	no_annotation
GVOG04621	no_annotation
GVOG04155	no_annotation
GVOG00985	no_annotation
GVOG08709	Ubiquitin carboxyl-terminal hydrolase
GVOG02899	no_annotation
GVOG03414	no_annotation
GVOG09093	no_annotation
GVOG04701	no_annotation
GVOG08902	uncharacterized protein
GVOG10955	leucine-rich repeat protein
GVOG00712	no_annotation
GVOG02336	no_annotation
GVOG02517	DyP-type peroxidase
GVOG00710	no_annotation
GVOG01321	no_annotation
GVOG11333	Thioredoxin
GVOG01557	no_annotation
GVOG00900	no_annotation
GVOG11050	no_annotation
GVOG11459	no_annotation
GVOG00721	no_annotation
GVOG08645	no_annotation
GVOG06470	no_annotation
GVOG01322	no_annotation
GVOG09314	no_annotation
GVOG01619	no_annotation
GVOG11710	no_annotation
GVOG02070	no_annotation
GVOG02677	no_annotation
GVOG12404	RNA polymerase subunit 6
GVOG02683	uncharacterized protein
GVOG04523	PBCV-specific basic adaptor domain protein | uncharacterized protein
GVOG04804	no_annotation
GVOG02747	no_annotation
GVOG03136	no_annotation
GVOG00327	no_annotation
GVOG00909	no_annotation
GVOG00126	no_annotation
GVOG09312	no_annotation
GVOG03325	no_annotation
GVOG04162	no_annotation
GVOG09869	no_annotation
GVOG07179	A1L transcription factor/late transcription factor VLTF-2
GVOG07539	no_annotation
GVOG01010	no_annotation
GVOG02886	no_annotation
GVOG02338	no_annotation
GVOG02350	no_annotation
GVOG04165	no_annotation
GVOG01813	uncharacterized protein
GVOG03893	no_annotation
GVOG08527	no_annotation
GVOG04161	no_annotation
GVOG03219	no_annotation
GVOG02908	uncharacterized protein
GVOG04824	no_annotation
GVOG10216	F-box domain protein | uncharacterized protein
GVOG08018	no_annotation
GVOG01008	uncharacterized protein
GVOG01552	no_annotation
GVOG01633	no_annotation
GVOG01558	no_annotation
GVOG10347	no_annotation
GVOG01550	no_annotation
GVOG02862	no_annotation
GVOG02356	no_annotation
GVOG01933	no_annotation
GVOG03317	no_annotation
GVOG02671	no_annotation
GVOG05095	no_annotation
GVOG10171	uncharacterized protein
GVOG04157	no_annotation
GVOG04097	no_annotation
GVOG08649	
GVOG02901	no_annotation
GVOG10121	IMV envelope protein p35
GVOG09809	DnaJ domain
GVOG11758	no_annotation
GVOG01632	no_annotation
GVOG02439	no_annotation
GVOG01807	no_annotation
GVOG01817	Dual specificity phosphatases (DSP); Ser/Thr and Tyr protein phosphatases
GVOG02798	no_annotation
GVOG11007	uncharacterized protein
GVOG02355	no_annotation
GVOG01336	no_annotation
GVOG04288	uncharacterized protein
GVOG00426	no_annotation
GVOG05424	no_annotation
GVOG02891	uncharacterized protein
GVOG01618	no_annotation
GVOG00315	no_annotation
GVOG09534	no_annotation
GVOG00428	no_annotation
GVOG07544	no_annotation
GVOG02909	uncharacterized protein
GVOG01196	no_annotation
GVOG02234	no_annotation
GVOG11194	ATP-dependent DNA ligase
GVOG03603	no_annotation
GVOG01199	no_annotation
GVOG08390	no_annotation
GVOG07732	no_annotation
GVOG09218	glycoprotein repeat protein | uncharacterized protein
GVOG00188	no_annotation
GVOG01548	no_annotation
GVOG09501	no_annotation
GVOG09675	no_annotation
GVOG11557	papain-like cysteine peptidase (Cathepsin B group)
GVOG10021	NTPase/helicase
GVOG10257	methyltransferase
GVOG06734	no_annotation
GVOG01559	no_annotation
GVOG04574	no_annotation
GVOG01331	no_annotation
GVOG02888	uncharacterized protein
GVOG11790	YqaJ viral recombinase
GVOG02752	no_annotation
GVOG03214	no_annotation
GVOG04164	uncharacterized protein
GVOG07364	no_annotation
GVOG08228	no_annotation
GVOG00724	uncharacterized protein
GVOG02246	no_annotation
GVOG06185	uncharacterized protein
GVOG00910	no_annotation
GVOG10970	no_annotation
GVOG09932	leucine-rich repeat protein
GVOG07002	no_annotation
GVOG04752	no_annotation
GVOG01208	no_annotation
GVOG01553	no_annotation
GVOG01339	no_annotation
GVOG03218	no_annotation
GVOG04388	no_annotation
GVOG03604	no_annotation
GVOG07265	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOG00184	no_annotation
GVOG03786	no_annotation
GVOG06922	BRO-like protein
GVOG00590	no_annotation
GVOG01627	no_annotation
GVOG01330	no_annotation
GVOG01326	uncharacterized protein
GVOG05165	uncharacterized protein
GVOG01812	no_annotation
GVOG10103	no_annotation
GVOG02173	no_annotation
GVOG00323	no_annotation
GVOG00718	no_annotation
GVOG02905	uncharacterized protein
GVOG13190	
GVOG01946	no_annotation
GVOG02360	no_annotation
GVOG07821	no_annotation
GVOG07009	no_annotation
GVOG02146	no_annotation
GVOG04390	uncharacterized protein
GVOG06024	no_annotation
GVOG08219	uncharacterized protein
GVOG02412	no_annotation
GVOG05017	no_annotation
GVOG02696	putative radical SAM enzyme
GVOG05638	no_annotation
GVOG00429	no_annotation
GVOG14206	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein
GVOG10335	uncharacterized protein
GVOG10365	AAA+ ATPase
GVOG11245	
GVOG12614	uncharacterized protein
GVOG06281	uncharacterized protein
GVOG08202	uncharacterized protein
GVOG00705	no_annotation
GVOG00580	no_annotation
GVOG06719	uncharacterized protein
GVOG00059	no_annotation
GVOG00324	no_annotation
GVOG01334	no_annotation
GVOG02309	no_annotation
GVOG08781	uncharacterized protein
GVOG04383	no_annotation
GVOG06385	no_annotation
GVOG09040	no_annotation
GVOG12742	uncharacterized protein
GVOG01319	uncharacterized protein
GVOG03314	no_annotation
GVOG02382	no_annotation
GVOG11457	no_annotation
GVOG07175	no_annotation
GVOG02850	no_annotation
GVOG02751	no_annotation
GVOG00907	no_annotation
GVOG03725	no_annotation
GVOG03895	no_annotation
GVOG11324	uncharacterized protein | uncharacterized protein
GVOG00723	no_annotation
GVOG02707	no_annotation
GVOG01937	uncharacterized protein
GVOG03320	no_annotation
GVOG07368	no_annotation
GVOG05530	no_annotation
GVOG05171	no_annotation
GVOG04176	no_annotation
GVOG08182	no_annotation
GVOG07545	no_annotation
GVOG05537	no_annotation
GVOG10453	no_annotation
GVOG00703	uncharacterized protein
GVOG06184	no_annotation
GVOG05419	no_annotation
GVOG01200	no_annotation
GVOG01197	no_annotation
GVOG05303	no_annotation
GVOG05780	metallopeptidase WLM
GVOG07170	no_annotation
GVOG04175	uncharacterized protein
GVOG04391	no_annotation
GVOG01328	no_annotation
GVOG10022	no_annotation
GVOG08568	no_annotation
GVOG07536	no_annotation
GVOG09095	mannosyltransferase OCH1-like protein
GVOG01320	no_annotation
GVOG04289	uncharacterized protein
GVOG00579	Eukaryotic peptide chain release (translation termination) factor 1
GVOG06118	no_annotation
GVOG09348	uncharacterized protein
GVOG03602	no_annotation
GVOG09633	no_annotation
GVOG11263	no_annotation
GVOG00321	no_annotation
GVOG05316	no_annotation
GVOG07819	no_annotation
GVOG04742	no_annotation
GVOG02124	uncharacterized protein
GVOG06119	no_annotation
GVOG10024	no_annotation
GVOG10989	disulfide (thiol) oxidoreductase, Erv1 / Alr family
GVOG01212	no_annotation
GVOG08528	no_annotation
GVOG06642	no_annotation
GVOG02225	uncharacterized protein
GVOG01341	no_annotation
GVOG02085	no_annotation
GVOG03606	putative hydrolase
GVOG01343	BTB/POZ domain protein
GVOG00421	no_annotation
GVOG07445	phosphoglycerate mutase
GVOG00187	no_annotation
GVOG03726	no_annotation
GVOG02132	no_annotation
GVOG09759	no_annotation
GVOG04604	uncharacterized protein
GVOG07741	no_annotation
GVOG02847	no_annotation
GVOG03600	no_annotation
GVOG05635	no_annotation
GVOG01195	no_annotation
GVOG02813	no_annotation
GVOG01323	no_annotation
GVOG10151	Helix-turn-helix XRE-family like protein
GVOG11660	no_annotation
GVOG02376	no_annotation
GVOG08026	no_annotation
GVOG10485	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein
GVOG03605	no_annotation
GVOG02071	no_annotation
GVOG02625	uncharacterized protein
GVOG03084	no_annotation
GVOG06170	no_annotation
GVOG07863	uncharacterized protein
GVOG04285	F-box domain protein | F-box and Morn-repeat proteins | MORN repeat proteins and some others | Fbox-containing protein
GVOG04806	no_annotation
GVOG05735	no_annotation
GVOG01338	no_annotation
GVOG08388	Ras-like GTPase
GVOG01942	no_annotation
GVOG07186	no_annotation
GVOG10905	RING-finger-containing E3 ubiquitin ligase
GVOG01945	uncharacterized protein
GVOG04283	no_annotation
GVOG00320	no_annotation
GVOG00134	no_annotation
GVOG01329	no_annotation
GVOG07066	no_annotation
GVOG07007	no_annotation
GVOG03086	no_annotation
GVOG11456	uncharacterized protein
GVOG04758	uncharacterized protein
GVOG06384	no_annotation
GVOG06382	uncharacterized protein
GVOG09472	glycoprotein repeat protein | uncharacterized protein
GVOG12802	no_annotation
GVOG02337	no_annotation
GVOG02892	uncharacterized protein
GVOG02073	no_annotation
GVOG02818	no_annotation
GVOG01554	no_annotation
GVOG03081	no_annotation
GVOG08021	no_annotation
GVOG03078	uncharacterized protein
GVOG05080	no_annotation
GVOG01337	uncharacterized protein
GVOG03896	no_annotation
GVOG01941	uncharacterized protein | uncharacterized protein | uncharacterized protein | uncharacterized protein | chitin binding protein
GVOG05912	no_annotation
GVOG11752	no_annotation
GVOG10451	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | uncharacterized protein
GVOG01017	no_annotation
GVOG06758	no_annotation
GVOG06565	uncharacterized protein
GVOG00719	no_annotation
GVOG07869	uncharacterized protein
GVOG12819	uncharacterized protein
GVOG09220	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOG04658	uncharacterized protein
GVOG02668	divergent P-loop NTPase
GVOG03984	no_annotation
GVOG06174	no_annotation
GVOG10683	no_annotation
GVOG01928	no_annotation
GVOG00588	no_annotation
GVOG02698	no_annotation
GVOG03900	no_annotation
GVOG00991	no_annotation
GVOG07738	no_annotation
GVOG03143	no_annotation
GVOG06711	no_annotation
GVOG02160	uncharacterized protein
GVOG05317	no_annotation
GVOG02879	uncharacterized protein
GVOG00108	no_annotation
GVOG10625	D5-like helicase-primase | DNA primase
GVOG10904	Serine/Threonine protein kinase | Serine/Threonine or Tyrosine protein kinase (tandem-duplicated in Mimi- and Marseilleviridae) | Serine/Threonine protein kinase | Serine/Threonine protein kinase | Serine/Threonine protein kinase
GVOG08024	no_annotation
GVOG11416	uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | hypothetical protein, similar to ankyrin
GVOG01814	no_annotation
GVOG07171	uncharacterized protein
GVOG00431	no_annotation
GVOG03609	no_annotation
GVOG07442	no_annotation
GVOG02932	no_annotation
GVOG03315	no_annotation
GVOG00587	no_annotation
GVOG02583	uncharacterized protein
GVOG04608	uncharacterized protein
GVOG10172	uncharacterized protein
GVOG03319	no_annotation
GVOG02431	uncharacterized protein
GVOG02171	no_annotation
GVOG03410	no_annotation
GVOG06493	uncharacterized protein
GVOG03217	no_annotation
GVOG00729	no_annotation
GVOG01191	no_annotation
GVOG00335	no_annotation
GVOG04286	no_annotation
GVOG05169	FtsJ-like methyltransferase
GVOG03413	no_annotation
GVOG01936	no_annotation
GVOG04394	no_annotation
GVOG04384	no_annotation
GVOG03800	no_annotation
GVOG02209	no_annotation
GVOG04550	no_annotation
GVOG06481	no_annotation
GVOG05322	uncharacterized protein | uncharacterized protein
GVOG03080	uncharacterized protein
GVOG09674	no_annotation
GVOG14113	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein
