ID	GIC31_complete	JQGI01_HUD	RW2_complete	S17	SH31	gsA_SM152B	gsB_3841	gsC_SM41	gsD_SM51	gsE_BIHB1217
K17239	0	0	0	0	0	1	1	1	1	1
K17240	0	0	0	0	0	1	1	1	1	1
K17241	0	0	0	0	0	1	1	1	1	1
K17242	0	0	0	0	0	1	1	1	1	1
K17243	0	0	0	0	0	1	1	1	1	1
K17244	0	0	1	0	0	0	0	0	0	0
K17245	0	0	1	0	0	0	0	0	0	0
K17246	0	0	1	0	0	0	0	0	0	0
K17247	0	0	0	0	0	1	1	1	1	1
K17285	0	0	0	0	0	0	0	1	0	0
K17286	0	1	0	0	0	1	1	1	1	1
K17290	1	1	1	1	1	0	0	0	0	0
K17315	0	0	0	0	0	1	1	1	1	1
K17316	0	0	0	0	0	1	1	1	1	1
K17317	0	0	0	0	0	1	1	1	1	1
K17321	0	0	0	0	0	1	1	1	1	1
K17322	0	0	0	0	0	1	1	1	1	1
K17323	0	0	0	0	0	1	1	1	1	1
K17324	0	0	0	0	0	1	1	1	1	1
K17325	0	0	0	0	0	1	1	1	1	1
K17363	0	0	0	0	0	0	1	1	1	0
K17462	1	1	1	1	1	0	0	0	0	0
K17468	0	0	0	0	0	1	1	1	1	1
K17472	1	1	1	1	1	1	1	1	1	1
K17501	0	1	0	0	0	0	0	0	0	0
K17509	0	0	0	0	0	1	1	1	1	1
K17662	0	0	0	0	0	1	1	1	1	1
K17675	0	0	0	0	0	1	1	1	1	1
K17677	1	1	1	0	0	0	0	0	0	1
K17680	0	0	0	0	0	0	1	0	1	0
K17686	1	1	1	1	1	0	0	0	0	0
K17713	0	0	0	0	0	1	1	1	1	0
K17716	0	1	1	1	1	1	0	0	0	0
K17717	0	0	0	0	0	1	1	1	0	0
K17722	0	0	0	0	0	1	1	1	1	1
K17723	0	0	0	0	0	1	1	1	1	1
K17724	0	0	0	0	0	1	1	1	1	1
K17732	0	0	0	0	0	1	1	1	1	1
K17733	1	1	1	1	1	0	0	0	0	0
K17734	0	0	0	0	0	0	1	0	0	1
K17735	0	0	0	0	0	1	1	1	1	1
K17736	0	0	0	0	0	1	1	0	1	1
K17737	0	0	0	0	0	0	1	1	0	1
K17768	0	0	0	0	0	0	1	0	0	0
K17804	0	0	0	0	0	1	1	1	1	1
K17810	0	0	0	0	0	1	0	0	0	0
K17828	1	1	1	1	1	0	0	0	0	0
K17830	0	0	1	0	0	0	1	1	0	0
K17836	0	0	0	0	0	1	1	1	1	1
K17837	0	1	0	1	1	0	0	0	0	0
K17839	0	0	0	0	0	1	0	1	0	0
K17840	1	0	0	1	0	0	0	0	0	0
K17850	0	0	0	0	0	1	1	1	1	1
K17865	0	0	0	0	0	1	1	1	1	1
K17869	1	1	1	1	1	0	0	0	0	0
K17879	1	1	1	1	1	1	1	1	1	1
K17880	0	0	0	0	0	0	1	1	1	0
K17884	1	1	1	1	1	1	1	1	1	1
K17900	0	0	0	1	0	0	0	0	0	0
K17910	0	0	0	0	0	1	1	1	1	1
K17938	0	0	0	0	0	1	1	1	1	1
K17947	0	0	0	0	0	0	0	0	1	0
K17950	0	0	0	0	0	1	1	1	1	1
K17989	0	0	0	0	0	1	1	1	1	1
K18009	1	0	1	1	1	1	1	1	1	1
K18013	0	0	0	0	0	1	1	1	1	1
K18028	0	0	0	0	0	0	0	1	1	1
K18029	0	0	0	0	0	0	0	1	1	0
K18030	0	0	0	0	0	1	1	1	1	1
K18045	0	0	0	0	0	1	0	1	0	0
K18059	0	0	0	0	0	0	1	1	1	1
K18062	0	0	0	0	0	0	1	1	0	0
K18096	0	0	0	0	0	1	1	1	1	1
K18098	0	0	0	0	0	1	1	1	1	1
K18104	1	1	1	1	1	0	0	0	0	0
K18118	0	0	0	0	0	1	1	0	0	0
K18136	0	0	0	0	0	0	0	0	0	1
K18138	0	0	0	0	0	1	1	1	1	1
K18141	0	1	0	0	0	0	1	1	1	1
K18148	0	1	0	0	0	0	0	0	0	0
K18162	0	0	0	0	0	1	1	1	1	1
K18163	0	0	0	0	0	1	1	1	1	1
K18164	0	0	0	0	0	1	1	1	1	1
K18166	0	0	0	0	0	0	0	0	1	1
K18189	1	1	1	1	1	1	1	1	1	1
K18201	0	0	0	0	0	1	1	1	1	1
K18204	0	0	0	0	0	1	1	1	1	1
K18205	0	0	0	0	0	1	1	1	1	1
K18208	1	1	1	1	1	0	0	1	1	1
K18214	1	1	1	1	0	0	0	0	0	0
K18218	1	1	1	1	1	0	0	0	0	0
K18220	0	0	0	0	0	1	1	1	1	1
K18221	0	0	0	0	0	0	0	1	0	0
K18225	0	0	0	0	0	1	1	1	1	1
K18232	1	1	1	1	1	0	0	0	0	0
K18233	1	1	1	1	1	0	0	0	0	0
K18234	0	0	0	0	0	1	1	1	1	1
K18235	0	0	0	0	0	0	0	0	0	1
K18236	1	1	1	1	1	0	0	0	0	0
K18244	0	1	0	0	0	1	1	1	1	1
K18277	0	0	0	0	0	1	1	1	1	1
K18286	0	0	0	0	0	0	1	0	1	1
K18290	0	0	0	0	0	1	1	1	1	1
K18296	0	0	0	0	0	0	1	1	1	0
K18297	0	1	0	0	0	1	1	1	1	1
K18298	0	0	0	0	0	1	1	1	1	1
K18299	0	0	0	0	0	1	1	1	1	1
K18301	0	0	0	0	0	1	1	1	1	1
K18302	0	0	0	0	0	1	1	1	1	1
K18303	0	0	0	0	0	1	1	1	1	1
K18304	0	0	0	0	0	0	0	1	1	0
K18305	0	1	0	0	0	1	1	1	1	1
K18306	0	1	0	0	0	0	0	0	0	0
K18307	0	1	0	0	0	0	0	0	0	0
K18320	0	0	0	0	0	1	1	1	1	1
K18321	0	0	0	0	0	1	0	0	0	0
K18326	0	1	0	0	0	1	1	1	1	1
K18334	0	0	0	0	0	1	1	1	1	1
K18335	0	0	0	0	0	1	1	1	1	1
K18336	1	1	1	1	1	0	1	1	0	1
K18344	0	0	0	0	0	1	1	1	1	1
K18345	0	0	0	0	0	1	1	1	1	1
K18346	1	0	1	1	1	0	0	0	0	0
K18349	1	0	1	0	1	0	0	0	0	0
K18350	1	0	1	0	1	0	0	0	0	0
K18353	0	0	0	0	0	1	1	1	1	1
K18360	0	0	0	0	0	1	1	1	1	1
K18367	1	1	1	1	1	0	0	0	0	0
K18369	0	0	0	0	0	1	0	0	0	0
K18372	0	0	0	0	0	0	0	0	1	0
K18383	0	0	0	0	0	1	1	1	1	1
K18425	0	0	0	0	0	1	1	1	1	1
K18430	0	0	0	0	0	1	0	1	0	0
K18431	0	0	0	0	0	1	0	0	0	0
K18434	0	0	0	0	0	1	1	0	0	1
K18446	1	1	1	1	1	1	1	1	1	1
K18456	0	0	0	0	0	0	0	1	0	1
K18457	0	0	0	0	0	1	1	1	1	1
K18459	0	0	0	0	0	1	1	1	1	1
K18471	0	0	0	0	0	1	1	1	1	1
K18476	0	0	0	0	0	1	1	1	1	1
K18478	0	0	0	0	0	1	1	1	1	1
K18479	0	0	0	0	0	1	1	1	1	1
K18480	0	0	0	0	0	1	1	1	1	1
K18532	0	0	0	0	1	0	0	0	0	0
K18534	0	0	0	0	0	1	1	1	1	1
K18540	0	0	0	0	0	1	1	1	1	1
K18551	0	0	0	0	0	1	1	1	1	1
K18552	0	0	0	0	0	1	1	1	1	1
K18554	0	1	1	0	0	1	1	1	1	1
K18555	1	1	1	1	1	0	0	1	0	0
K18567	0	0	0	0	0	1	1	1	0	0
K18572	0	0	0	0	0	1	1	1	1	1
K18576	0	0	0	0	0	1	0	1	0	0
K18581	0	0	0	0	0	1	1	1	1	1
K18588	0	0	0	0	0	1	1	1	1	1
K18608	0	0	0	0	0	1	1	1	1	1
K18622	0	0	0	0	0	1	1	1	1	1
K18637	0	0	0	0	0	0	0	1	1	1
K18649	0	1	0	0	0	1	1	1	1	1
K18654	1	1	1	1	1	0	0	0	0	0
K18661	0	0	0	0	0	0	1	1	1	1
K18672	1	1	1	1	1	0	0	0	0	0
K18673	1	1	1	1	1	0	0	0	0	0
K18676	0	0	0	0	0	1	1	1	1	1
K18678	1	1	1	1	1	0	0	0	0	0
K18682	1	1	1	1	1	0	0	0	0	0
K18691	0	1	0	0	0	1	1	1	1	1
K18692	1	1	1	1	1	0	0	0	0	0
K18697	0	0	0	0	0	0	1	1	1	1
K18702	0	0	0	0	0	0	1	1	1	0
K18703	0	0	0	0	0	1	1	1	1	1
K18707	0	0	0	0	0	1	1	1	1	1
K18764	0	0	0	0	0	1	1	1	1	1
K18767	0	0	0	0	0	1	1	1	1	1
K18770	1	1	1	1	1	0	0	0	0	0
K18802	0	0	0	0	0	1	1	1	1	1
K18814	0	0	0	1	0	1	1	1	1	1
K18815	0	0	1	0	1	1	0	1	1	0
K18816	1	1	1	1	1	0	1	1	1	1
K18817	0	0	1	0	0	0	0	0	0	0
K18821	1	1	1	1	1	0	0	0	0	0
K18828	0	0	0	0	0	1	1	1	1	1
K18829	0	0	0	0	0	1	1	0	0	1
K18830	0	1	0	0	0	0	0	0	0	0
K18831	0	0	0	0	1	1	1	0	0	1
K18841	0	0	0	1	1	0	0	0	0	0
K18842	0	0	0	0	1	0	0	0	0	0
K18852	0	1	0	0	0	1	1	1	1	1
K18855	1	1	1	1	1	1	1	1	1	1
K18879	0	0	0	0	0	0	1	0	0	0
K18881	0	0	0	0	0	1	1	1	1	1
K18889	1	1	1	1	1	1	1	1	1	1
K18890	1	1	1	1	1	1	1	1	1	1
K18893	0	0	0	0	0	1	1	1	1	1
K18896	1	1	1	1	1	0	0	0	0	0
K18897	1	1	0	1	0	0	0	1	1	1
K18899	0	1	0	0	0	0	0	0	0	0
K18900	0	0	0	0	0	1	1	1	1	1
K18901	0	0	0	0	0	1	1	1	1	1
K18902	0	0	0	0	0	1	1	1	1	1
K18904	0	0	0	0	0	1	1	1	1	1
K18905	0	0	0	0	0	1	1	1	1	1
K18907	0	0	0	0	0	1	1	1	1	1
K18908	1	1	1	1	1	1	1	1	1	1
K18909	0	1	1	0	0	0	0	0	0	0
K18910	0	0	0	0	0	1	1	1	1	1
K18917	1	1	0	0	0	0	0	0	0	0
K18918	1	0	0	1	1	1	1	1	1	1
K18922	0	1	0	0	0	0	0	0	0	0
K18923	0	0	0	0	0	0	1	0	0	0
K18926	1	1	1	1	1	0	0	0	0	0
K18928	1	1	1	1	1	0	0	0	0	0
K18929	1	1	1	1	1	0	0	0	0	0
K18930	0	1	0	0	0	0	0	0	0	0
K18939	0	0	0	0	0	1	1	1	1	1
K18940	1	1	1	1	1	0	0	0	0	0
K18941	1	0	0	1	1	0	0	0	0	0
K18954	0	0	0	0	0	1	1	1	1	1
K18967	1	1	1	1	1	1	1	1	1	1
K18979	1	1	1	1	1	1	1	1	1	1
K18981	0	0	0	0	0	1	1	1	1	1
K18982	0	0	0	0	0	0	0	0	0	1
K18983	0	0	0	0	0	1	1	1	1	0
K18988	0	0	1	0	0	0	0	0	0	0
K18991	0	0	0	0	0	1	1	1	1	1
K18996	0	0	0	0	0	1	1	1	1	1
K18997	0	1	0	0	0	1	1	1	1	1
K19002	1	0	0	1	1	1	1	1	1	1
K19005	1	1	1	1	1	0	0	0	0	0
K19036	0	0	0	0	0	1	1	1	0	0
K19052	1	1	1	1	1	0	0	0	0	0
K19055	0	1	0	0	0	1	1	1	1	1
K19059	0	1	0	0	0	0	0	0	0	0
K19060	0	0	0	0	0	0	0	1	1	1
K19062	1	1	1	1	1	0	0	0	0	0
K19064	0	0	0	0	0	1	1	1	1	1
K19068	0	1	1	1	1	1	0	0	0	0
K19092	0	0	0	0	0	1	1	1	1	1
K19107	0	0	0	0	0	1	1	1	1	1
K19113	0	0	0	0	0	1	1	1	1	1
K19117	0	0	0	1	1	0	0	0	0	0
K19118	0	0	0	1	1	0	0	0	0	0
K19119	0	0	0	1	1	0	0	0	0	0
K19128	0	1	0	0	0	0	0	0	0	0
K19147	0	0	0	0	0	1	0	0	0	1
K19156	0	0	1	0	0	1	1	1	1	1
K19159	0	0	0	0	1	0	0	1	0	0
K19163	0	0	0	0	0	1	0	1	1	1
K19164	0	0	0	0	0	1	0	1	1	1
K19165	0	0	0	0	0	1	1	1	1	1
K19166	0	0	0	0	0	1	0	0	0	0
K19169	0	0	0	1	0	0	0	1	0	0
K19170	0	0	0	1	0	0	0	0	0	0
K19171	1	0	0	1	0	1	0	0	0	1
K19173	0	1	0	1	0	0	0	0	0	0
K19174	0	1	0	1	0	0	0	0	0	0
K19175	0	1	0	1	0	0	1	0	0	0
K19200	1	1	1	1	1	1	0	0	1	1
K19214	0	0	0	0	0	0	1	0	1	1
K19220	1	1	1	1	1	0	1	1	1	0
K19221	0	0	0	0	0	1	1	1	1	1
K19223	1	0	0	1	1	0	0	0	0	0
K19224	1	1	1	1	1	0	0	0	0	0
K19225	1	1	1	1	1	0	1	0	0	0
K19226	0	1	0	0	0	0	0	0	0	0
K19228	0	1	0	0	0	0	0	0	0	0
K19239	0	0	0	0	0	1	1	1	1	1
K19244	0	0	0	0	0	1	1	1	1	1
K19265	0	0	0	0	0	1	1	1	1	1
K19266	0	0	0	0	0	0	1	1	0	1
K19267	1	1	1	1	1	1	1	1	1	1
K19270	0	0	0	0	0	1	1	1	1	1
K19271	1	1	1	1	1	0	0	0	0	0
K19273	1	1	1	0	1	0	0	0	0	0
K19285	1	1	1	1	1	0	0	0	1	0
K19286	0	0	0	0	0	0	1	0	0	1
K19294	1	1	1	1	1	0	1	0	1	0
K19295	1	1	1	1	1	0	0	0	0	0
K19296	1	1	1	1	1	0	0	0	0	0
K19300	0	0	0	0	0	1	1	1	1	1
K19302	1	1	1	1	1	1	1	1	1	1
K19304	1	1	1	1	1	1	1	1	1	1
K19309	1	0	0	1	1	0	0	0	0	0
K19311	0	0	0	0	0	0	0	0	0	1
K19333	0	1	0	0	0	1	1	1	1	1
K19337	1	1	1	1	1	1	1	1	1	1
K19338	0	0	0	0	0	1	1	1	1	1
K19340	0	1	1	1	1	0	0	0	0	0
K19341	0	1	1	1	1	0	0	0	0	0
K19342	0	1	1	1	1	0	0	0	0	0
K19353	0	1	0	0	0	0	0	0	0	0
K19354	0	1	0	0	0	0	0	0	0	0
K19355	0	0	0	0	0	1	1	1	1	1
K19360	0	0	0	0	0	1	1	1	1	1
K19370	1	1	1	0	1	0	0	0	0	0
K19405	1	1	1	1	1	0	0	0	0	0
K19411	1	1	1	1	1	0	0	0	0	0
K19419	0	1	1	1	1	0	0	0	0	0
K19420	1	1	1	1	1	0	0	0	0	0
K19422	1	1	1	1	1	0	0	0	0	0
K19425	0	1	1	0	0	0	0	0	0	0
K19427	1	0	0	0	0	0	0	0	0	0
K19429	1	1	1	0	0	0	0	0	0	0
K19430	1	1	1	0	0	0	0	0	0	0
K19431	0	0	0	0	0	1	1	1	1	1
K19449	0	0	0	0	0	0	1	0	0	0
K19511	0	0	0	0	0	0	1	1	0	0
K19519	0	0	0	0	0	1	1	1	1	1
K19564	0	0	0	0	0	1	1	1	1	1
K19570	0	0	0	0	0	0	0	0	1	1
K19576	0	0	1	0	0	0	0	0	0	0
K19577	1	1	1	1	1	1	1	1	1	1
K19586	0	0	0	0	0	1	1	1	1	1
K19587	1	1	1	0	1	1	1	1	1	1
K19591	0	0	0	0	0	1	1	1	1	1
K19594	0	1	0	0	0	0	0	0	0	0
K19595	0	1	0	0	0	0	0	0	0	0
K19597	0	1	0	0	0	0	1	0	0	0
K19615	0	1	0	0	0	0	0	0	0	0
K19620	0	0	0	0	0	1	1	1	1	1
K19658	0	0	0	0	0	0	1	1	1	1
K19665	0	0	0	0	0	0	0	0	1	0
K19670	0	0	0	0	0	0	0	0	1	0
K19686	0	0	0	0	0	0	1	1	0	0
K19687	0	0	0	0	0	1	1	0	0	0
K19689	1	1	1	1	1	1	1	1	1	1
K19690	0	0	0	0	0	1	0	1	1	1
K19691	0	0	0	0	0	0	1	1	1	1
K19692	0	0	0	0	0	0	1	1	1	1
K19694	0	0	0	0	0	1	1	1	1	1
K19700	0	0	0	0	0	1	1	1	0	1
K19701	1	0	1	1	1	0	0	0	0	0
K19707	0	0	0	0	0	1	1	1	1	1
K19710	0	0	0	0	0	1	1	1	1	1
K19732	0	0	0	0	0	0	1	1	1	1
K19736	1	1	1	1	1	1	1	1	1	1
K19742	0	0	0	0	0	1	1	1	1	1
K19745	1	1	1	1	1	0	1	1	1	0
K19776	0	0	0	0	0	1	1	1	1	1
K19778	0	0	0	0	0	0	0	1	0	0
K19783	0	0	0	0	0	0	0	0	0	1
K19784	1	1	1	1	1	1	1	1	1	1
K19788	1	1	1	1	1	1	1	1	1	1
K19789	0	0	0	1	0	1	0	0	0	1
K19792	0	0	0	0	0	1	1	1	1	1
K19793	0	0	0	0	0	1	1	1	1	1
K19802	1	1	1	1	1	0	1	1	1	1
K19804	0	1	0	0	0	0	0	0	0	0
K19813	0	0	0	0	0	1	1	1	1	1
K19882	0	0	0	0	0	0	0	0	1	0
K19954	0	0	0	0	0	1	1	1	1	1
K19955	1	1	1	1	1	0	0	1	0	0
K19967	0	0	0	0	0	1	0	0	0	1
K19970	0	0	0	0	0	1	1	1	1	1
K19997	1	1	1	1	1	0	0	0	0	0
K20023	0	0	0	0	0	1	1	1	1	1
K20035	0	0	0	0	0	1	1	1	1	1
K20074	1	1	1	1	1	0	0	1	1	0
K20076	0	0	0	0	0	1	0	1	1	1
K20082	0	0	0	0	0	0	1	0	1	1
K20108	1	1	1	1	1	0	0	0	0	0
K20118	1	1	1	1	1	0	0	0	0	0
K20170	0	0	0	1	0	0	0	0	0	0
K20199	1	1	1	1	1	0	0	0	0	0
K20201	1	1	1	1	1	0	0	1	1	1
K20248	0	0	0	0	0	1	1	1	1	1
K20249	0	0	0	0	0	1	0	1	1	1
K20252	0	0	0	0	0	1	1	1	1	1
K20266	0	0	0	0	0	0	1	0	1	1
K20267	0	0	0	0	0	0	1	0	1	1
K20268	0	0	0	0	0	0	1	1	0	1
K20269	0	0	0	0	0	0	1	1	0	1
K20270	0	0	0	0	0	0	1	1	0	1
K20272	0	0	0	0	0	0	1	0	1	1
K20276	0	1	0	0	0	0	0	0	0	0
K20319	0	0	0	0	0	1	0	1	0	0
K20325	0	0	0	0	0	1	1	1	1	1
K20331	0	0	0	0	0	1	1	1	1	1
K20333	0	0	0	0	0	1	1	1	0	1
K20344	0	0	0	0	0	0	0	0	1	0
K20361	0	0	0	1	0	0	0	0	0	0
K20391	0	1	0	0	0	0	0	0	0	0
K20420	0	0	0	0	0	0	0	0	1	0
K20429	0	1	1	1	1	1	0	0	1	1
K20459	0	1	1	1	1	0	0	0	0	0
K20461	1	1	1	1	1	0	0	0	0	0
K20469	1	1	1	1	1	1	1	1	1	1
K20478	0	0	0	1	0	0	0	0	0	0
K20480	1	1	1	1	1	0	0	0	0	0
K20508	0	0	0	0	0	1	1	1	1	1
K20525	0	0	0	0	0	1	1	1	1	1
K20527	0	0	0	0	0	0	1	1	1	1
K20528	0	0	0	0	0	0	0	0	1	1
K20529	0	0	0	0	0	0	1	0	1	1
K20530	0	0	0	0	0	0	1	0	1	1
K20531	0	0	0	0	0	0	1	0	1	1
K20532	0	0	0	0	0	0	1	0	1	1
K20533	0	0	0	0	0	0	1	1	1	1
K20534	0	0	0	1	1	1	1	1	1	1
K20539	0	0	0	0	0	0	1	1	0	1
K20541	0	0	0	0	0	1	1	1	1	1
K20542	0	0	0	0	0	1	1	1	1	1
K20543	0	0	0	0	0	1	1	1	1	1
K20555	0	0	0	0	0	0	1	0	1	0
K20613	0	0	0	0	0	0	1	0	0	1
K20628	0	0	0	0	0	0	0	1	0	0
K20712	0	0	0	0	0	1	1	1	1	1
K20715	0	0	0	0	0	0	1	1	1	1
K20742	0	0	0	0	0	1	1	1	1	0
K20757	0	0	0	0	0	0	0	1	0	0
K20760	0	0	0	0	0	0	0	1	0	0
K20761	0	0	0	0	0	0	0	1	0	0
K20762	0	0	0	0	0	0	0	1	0	0
K20798	0	0	0	1	0	0	0	0	0	0
K20807	0	0	0	0	0	1	1	1	1	1
K20816	0	0	0	0	0	1	1	0	1	1
K20862	0	0	0	0	0	0	1	1	1	1
K20866	0	0	0	0	0	1	1	1	1	1
K20885	0	0	0	1	0	0	0	0	0	1
K20900	0	0	0	0	0	0	1	1	1	0
K20918	0	1	0	0	0	0	0	0	0	0
K20920	0	0	0	0	0	1	1	1	1	1
K20922	0	0	0	0	0	1	1	1	1	1
K20927	0	0	0	0	0	0	0	1	1	1
K20938	0	0	0	0	0	1	1	1	1	1
K20940	0	0	0	0	0	0	0	1	1	1
K20941	0	0	0	0	0	1	1	1	1	1
K20942	0	0	0	0	0	1	1	1	1	1
K20950	1	1	1	1	1	0	0	1	0	1
K20961	0	1	0	0	0	0	0	0	0	0
K20965	0	0	0	0	1	1	1	1	1	1
K20972	0	0	0	0	0	1	1	1	1	1
K20973	0	0	0	0	0	1	1	1	1	1
K20974	0	0	0	0	0	1	1	1	1	1
K20975	0	0	0	0	0	1	1	1	1	1
K20976	1	1	1	1	1	1	1	1	1	1
K20977	1	1	1	1	1	0	0	0	0	0
K20988	0	0	0	1	0	1	1	1	1	1
K20993	0	0	0	0	0	0	0	1	0	0
K20997	0	0	0	0	0	1	1	1	1	1
K21000	0	0	0	0	0	1	1	1	1	1
K21006	1	1	1	1	1	0	0	0	0	0
K21007	0	1	0	0	0	0	0	0	0	0
K21009	1	1	1	1	1	0	0	0	0	0
K21010	1	1	1	1	1	0	0	0	0	0
K21011	1	1	1	1	1	0	0	0	0	0
K21012	1	1	1	1	1	0	0	0	0	0
K21019	1	1	1	0	0	1	1	1	1	1
K21021	1	1	1	1	1	1	1	1	1	1
K21022	1	1	0	1	1	1	1	1	1	1
K21023	1	1	1	1	1	1	1	1	1	1
K21024	1	1	1	1	1	1	1	1	1	1
K21029	0	0	0	0	0	1	1	1	1	1
K21054	0	0	0	0	0	1	1	1	1	1
K21060	0	0	0	0	0	1	1	1	1	1
K21061	0	0	0	0	0	1	1	1	1	1
K21062	0	0	0	0	0	1	1	1	1	1
K21064	1	1	1	1	1	0	0	0	0	0
K21084	1	1	1	1	1	1	1	1	1	1
K21085	0	0	0	0	0	1	1	1	1	1
K21087	1	1	1	1	1	0	0	0	0	0
K21088	1	1	1	1	1	1	1	1	1	1
K21089	0	0	0	0	0	1	1	1	1	1
K21101	0	0	0	0	0	1	1	0	0	0
K21116	0	0	0	0	0	0	0	0	0	1
K21134	1	0	1	0	0	1	1	1	1	1
K21136	0	0	0	0	0	1	1	1	1	1
K21137	0	0	0	0	0	1	1	1	1	1
K21138	1	1	1	1	1	1	1	1	1	1
K21140	0	0	0	0	0	0	0	1	0	0
K21142	0	1	1	0	0	0	0	0	0	0
K21147	0	0	0	1	0	1	1	1	1	1
K21154	0	0	0	0	0	1	1	1	1	1
K21159	0	0	0	0	0	1	1	1	1	1
K21164	0	0	0	0	0	1	1	1	1	1
K21172	0	0	0	0	0	1	1	1	1	1
K21184	0	0	0	0	0	1	0	1	1	0
K21210	0	0	0	0	0	0	0	1	0	0
K21211	0	0	0	0	0	0	0	1	0	0
K21232	0	0	1	1	0	0	0	0	0	0
K21267	0	0	0	0	0	1	1	1	0	1
K21298	0	1	0	1	0	1	1	1	1	1
K21306	0	0	0	0	0	0	1	1	0	0
K21310	0	0	0	0	0	1	1	1	0	1
K21347	0	0	0	0	0	0	1	0	0	0
K21356	0	0	1	1	1	0	0	0	0	0
K21377	0	0	0	0	0	0	1	1	1	1
K21393	0	0	0	0	0	1	1	1	1	1
K21394	0	0	0	0	0	1	1	1	1	1
K21395	0	0	0	0	0	1	1	1	1	1
K21402	0	0	0	0	0	1	1	1	1	1
K21405	0	0	0	1	0	1	1	1	1	1
K21415	0	0	0	0	0	0	0	0	0	1
K21416	0	0	0	0	0	0	0	0	0	1
K21417	0	0	0	0	0	0	0	0	0	1
K21420	0	0	0	0	0	1	1	1	1	1
K21430	1	1	1	1	1	1	1	1	1	1
K21454	1	1	1	1	1	0	0	0	0	0
K21463	1	1	1	1	1	0	0	0	0	0
K21465	1	1	1	1	1	0	0	0	0	0
K21469	1	0	1	0	0	1	1	0	1	1
K21470	0	0	0	0	0	1	1	1	1	1
K21472	0	0	0	0	0	0	0	1	0	0
K21478	1	1	1	0	0	1	1	1	1	1
K21488	0	1	1	1	0	0	0	0	0	0
K21492	0	0	0	0	1	0	0	0	0	0
K21495	0	0	0	0	0	1	1	1	1	1
K21498	0	0	0	0	0	1	0	0	1	0
K21512	0	0	0	0	0	0	0	0	0	1
K21527	0	0	0	1	0	0	0	0	0	0
K21528	0	1	0	1	1	0	1	0	1	1
K21556	0	0	0	0	0	1	1	0	0	0
K21562	0	1	1	1	0	1	1	1	1	0
K21563	0	0	0	0	0	1	1	1	1	1
K21564	0	0	0	0	0	1	1	1	1	1
K21567	1	1	1	1	1	0	0	0	0	0
K21569	0	0	0	0	0	0	0	1	1	0
K21600	1	1	1	1	1	0	0	0	0	0
K21603	0	0	0	0	0	1	1	1	1	1
K21621	0	0	0	0	0	1	1	1	1	1
K21622	0	0	0	0	0	1	1	1	1	1
K21636	1	1	1	1	1	0	0	0	0	0
K21686	0	0	0	0	0	1	1	1	0	0
K21687	0	0	0	0	0	0	0	0	0	1
K21688	1	1	1	1	1	0	0	0	0	0
K21695	0	0	0	0	0	0	0	1	0	0
K21696	0	0	0	0	0	1	1	1	1	1
K21698	0	0	0	0	0	1	1	1	1	1
K21699	0	0	0	0	0	0	0	1	1	0
K21700	0	0	0	0	0	1	0	0	1	1
K21702	0	0	0	0	0	1	1	1	1	1
K21703	0	0	0	0	0	1	1	1	1	1
K21724	0	0	0	0	0	1	1	1	1	1
K21739	0	0	0	0	0	1	1	1	1	1
K21743	0	0	0	0	1	0	0	0	0	0
K21744	1	1	1	1	0	1	1	1	1	1
K21747	0	0	0	0	0	1	1	0	1	1
K21757	0	1	0	0	0	1	1	1	1	1
K21786	1	1	1	1	1	0	0	0	1	0
K21802	0	0	0	0	0	1	1	1	1	1
K21826	0	0	0	0	0	1	1	1	1	1
K21828	1	1	1	1	1	0	0	0	0	0
K21829	0	1	0	0	0	0	0	0	0	0
K21830	0	0	0	0	0	1	0	0	0	0
K21832	0	0	0	0	0	1	1	1	1	1
K21834	1	1	1	1	1	0	0	0	0	0
K21866	0	0	0	0	0	0	0	1	0	0
K21883	0	0	0	0	0	1	1	0	1	1
K21885	0	0	0	0	0	0	0	1	0	1
K21900	1	1	1	1	1	1	1	1	1	1
K21903	1	1	1	1	1	1	1	1	1	1
K21906	0	0	0	0	0	0	0	1	1	1
K21908	1	1	1	1	1	1	1	1	1	1
K21909	0	0	0	0	0	1	1	1	1	1
K21910	0	0	0	0	0	1	1	1	1	1
K21911	0	0	0	0	0	1	1	1	1	1
K21919	0	1	0	0	0	1	1	1	1	1
K21929	0	0	0	0	0	1	1	1	1	1
K21948	0	0	0	0	0	1	1	1	1	1
K21959	0	1	0	0	0	1	1	1	1	1
K21961	0	0	0	0	1	1	1	1	1	1
K21962	1	1	1	1	1	1	0	0	0	0
K21966	0	1	0	0	0	0	0	0	0	0
K21967	0	1	0	0	0	0	0	0	0	0
K22010	0	0	0	0	0	1	1	1	1	1
K22024	0	0	0	0	0	1	1	1	1	1
K22025	0	0	0	0	0	1	1	1	1	1
K22041	1	1	1	1	1	1	1	1	1	1
K22042	0	0	0	1	0	1	1	1	1	1
K22043	1	1	0	0	0	0	0	0	0	0
K22044	1	1	1	1	1	1	1	1	1	1
K22051	0	1	0	0	0	0	0	0	0	0
K22067	0	0	0	0	0	1	1	1	1	1
K22072	0	0	0	0	0	1	1	1	1	1
K22074	1	1	1	1	1	1	1	1	1	1
K22081	0	0	0	0	0	1	1	1	1	1
K22082	0	0	0	0	0	1	1	1	1	1
K22083	1	1	1	1	1	1	1	1	1	1
K22084	0	0	0	0	0	1	1	1	1	1
