ID	DJ	GIC31	RW1	RW2	Rleg
COG4768	0	1	0	1	0
COG4770	1	1	1	1	1
COG4771	1	0	0	0	1
COG4772	1	0	0	0	0
COG4773	1	0	0	0	1
COG4774	1	0	0	0	0
COG4775	1	0	0	0	1
COG4778	0	0	0	0	1
COG4779	0	1	0	1	0
COG4782	0	0	0	0	1
COG4784	1	0	0	0	1
COG4785	0	0	0	0	1
COG4786	1	1	0	1	1
COG4787	1	0	0	0	0
COG4795	1	0	0	0	0
COG4796	1	0	0	0	0
COG4797	1	0	0	0	0
COG4799	1	0	1	0	1
COG4803	1	0	0	1	0
COG4813	0	0	0	0	1
COG4814	0	1	0	1	0
COG4821	0	0	0	0	1
COG4826	0	0	0	0	1
COG4836	0	1	0	1	0
COG4837	0	1	0	1	0
COG4838	0	1	0	1	0
COG4839	0	1	0	1	0
COG4840	0	1	0	1	0
COG4841	0	1	0	1	0
COG4843	0	1	0	1	0
COG4844	0	1	0	1	0
COG4845	0	1	0	1	0
COG4846	0	1	0	1	0
COG4848	0	1	0	1	0
COG4849	0	0	0	1	0
COG4851	0	1	0	1	0
COG4852	0	0	0	0	1
COG4853	0	1	0	1	0
COG4856	0	1	0	1	0
COG4857	0	1	0	1	0
COG4858	0	1	0	1	0
COG4862	0	1	0	1	0
COG4863	0	1	0	1	0
COG4864	0	1	0	1	0
COG4872	0	1	0	1	1
COG4873	0	1	0	1	0
COG4874	0	0	0	0	1
COG4875	0	0	0	0	1
COG4876	0	1	0	1	0
COG4878	0	1	0	1	0
COG4884	0	1	0	1	0
COG4886	1	0	0	1	0
COG4889	1	0	0	0	0
COG4890	1	0	0	0	1
COG4894	0	1	0	1	0
COG4895	0	1	0	1	0
COG4896	0	1	0	1	0
COG4898	0	1	0	1	1
COG4902	1	0	0	0	0
COG4903	0	1	0	1	0
COG4907	0	0	0	0	1
COG4912	0	0	0	0	1
COG4913	1	0	0	0	0
COG4915	0	1	0	1	0
COG4916	0	0	0	0	1
COG4918	0	1	0	1	0
COG4922	0	0	0	0	1
COG4923	0	1	0	1	0
COG4924	1	0	0	0	0
COG4925	1	1	0	1	1
COG4927	0	1	0	1	1
COG4929	0	1	0	1	1
COG4934	0	0	0	0	1
COG4935	1	1	0	1	1
COG4937	1	0	0	0	0
COG4941	1	0	0	1	1
COG4942	1	1	0	1	1
COG4944	0	0	0	0	1
COG4947	0	0	0	0	1
COG4948	1	1	0	1	1
COG4949	0	0	0	0	1
COG4950	0	0	0	0	1
COG4952	0	0	0	0	1
COG4953	0	0	0	0	1
COG4954	0	0	0	0	1
COG4955	0	1	0	1	0
COG4956	0	1	0	1	0
COG4957	0	0	0	0	1
COG4959	1	0	0	0	1
COG4960	0	0	0	0	1
COG4961	0	0	0	0	1
COG4962	1	0	1	0	1
COG4963	0	0	1	0	1
COG4964	0	0	0	0	1
COG4965	0	0	1	0	1
COG4966	1	1	0	1	0
COG4967	1	1	0	1	0
COG4968	1	1	0	0	0
COG4970	1	0	0	0	0
COG4972	1	1	0	1	0
COG4973	1	0	0	0	0
COG4974	1	1	1	1	1
COG4975	0	1	0	1	0
COG4976	1	1	0	1	1
COG4977	1	1	0	1	1
COG4980	0	1	0	1	0
COG4982	1	0	0	0	0
COG4985	1	0	0	0	0
COG4987	0	1	0	1	1
COG4988	0	1	0	1	1
COG4989	0	1	0	1	0
COG4990	0	1	0	1	0
COG4991	0	1	0	1	1
COG4992	1	1	0	1	1
COG4993	1	0	0	0	1
COG4994	0	1	0	1	1
COG4995	0	0	0	1	0
COG4997	0	1	0	1	0
COG4999	1	0	0	0	1
COG5000	1	1	0	1	1
COG5001	1	1	0	1	1
COG5002	1	1	1	1	1
COG5004	1	0	0	0	0
COG5005	1	0	0	0	0
COG5006	0	0	0	0	1
COG5007	1	0	0	0	0
COG5009	1	0	0	0	1
COG5012	0	1	0	1	0
COG5013	1	0	0	0	1
COG5016	1	0	0	0	0
COG5017	0	0	0	0	1
COG5018	1	0	0	0	1
COG5036	0	0	0	1	0
COG5039	0	0	0	0	1
COG5050	1	0	0	0	0
COG5126	1	0	0	0	1
COG5135	0	0	0	0	1
COG5207	0	0	0	0	1
COG5255	0	0	0	0	1
COG5263	0	1	0	1	0
COG5265	1	0	0	0	1
COG5266	1	0	0	0	0
COG5267	0	0	0	0	1
COG5268	1	0	0	0	1
COG5274	0	0	1	0	0
COG5275	1	0	0	0	0
COG5276	0	1	0	0	0
COG5278	0	1	0	1	1
COG5279	0	0	0	1	0
COG5283	1	0	0	0	0
COG5285	1	0	0	0	1
COG5294	0	1	0	1	0
COG5301	1	0	0	0	0
COG5302	0	0	0	0	1
COG5304	1	0	0	0	0
COG5309	1	0	0	0	0
COG5310	0	0	0	0	1
COG5314	1	0	0	0	1
COG5317	0	0	0	0	1
COG5319	0	0	0	0	1
COG5321	0	0	0	0	1
COG5328	0	0	0	0	1
COG5330	0	0	0	0	1
COG5331	0	0	0	0	1
COG5336	1	0	0	0	1
COG5337	0	0	0	1	0
COG5338	0	0	0	0	1
COG5340	1	0	0	0	0
COG5342	0	0	0	0	1
COG5343	0	1	0	1	1
COG5345	1	0	0	0	1
COG5349	0	0	0	0	1
COG5350	0	0	0	0	1
COG5351	1	1	0	1	1
COG5352	0	0	0	0	1
COG5353	0	1	0	1	0
COG5360	0	1	0	1	1
COG5361	0	0	0	0	1
COG5368	0	0	0	0	1
COG5375	0	0	0	0	1
COG5377	0	0	1	0	0
COG5379	0	0	0	0	1
COG5381	0	0	0	0	1
COG5383	0	0	0	0	1
COG5385	0	0	0	0	1
COG5387	0	0	0	0	1
COG5388	0	0	0	0	1
COG5389	0	0	0	0	1
COG5393	1	0	0	0	0
COG5394	1	0	0	0	1
COG5395	0	0	0	0	1
COG5397	0	0	0	0	1
COG5400	0	0	0	0	1
COG5402	0	0	0	0	1
COG5403	0	0	0	0	1
COG5404	1	0	0	0	0
COG5405	1	1	0	1	1
COG5407	0	1	0	1	1
COG5412	0	0	0	1	0
COG5416	1	0	0	0	1
COG5419	1	0	0	0	0
COG5420	1	0	0	0	0
COG5421	1	0	0	0	0
COG5423	0	0	0	0	1
COG5424	1	0	0	0	0
COG5425	0	0	0	0	1
COG5426	0	0	0	0	1
COG5429	0	0	0	0	1
COG5434	1	1	0	1	1
COG5436	0	0	0	0	1
COG5439	0	0	0	0	1
COG5441	0	0	0	0	1
COG5442	0	0	0	0	1
COG5443	0	0	0	0	1
COG5446	0	0	0	0	1
COG5447	0	0	0	0	1
COG5451	0	0	0	0	1
COG5452	0	0	0	0	1
COG5453	0	0	0	0	1
COG5454	0	0	0	0	1
COG5455	1	0	0	0	1
COG5456	0	0	0	0	1
COG5457	0	0	0	0	1
COG5458	0	0	0	0	1
COG5460	1	0	0	0	1
COG5461	0	0	0	0	1
COG5462	0	0	0	0	1
COG5465	0	0	0	0	1
COG5466	0	0	0	0	1
COG5468	0	0	0	0	1
COG5470	0	0	0	0	1
COG5473	0	0	0	0	1
COG5475	1	0	0	0	0
COG5476	0	0	0	0	1
COG5477	0	0	0	0	1
COG5478	0	0	0	0	1
COG5480	0	0	0	0	1
COG5481	0	0	0	0	1
COG5482	0	0	0	0	1
COG5484	1	0	0	0	0
COG5485	0	0	0	0	1
COG5487	1	0	0	0	1
COG5488	0	0	0	0	1
COG5489	0	0	0	0	1
COG5490	1	0	0	0	1
COG5497	0	0	0	0	1
COG5499	1	0	0	0	0
COG5500	0	0	0	0	1
COG5502	1	0	0	0	0
COG5507	0	0	0	0	1
COG5508	0	0	0	0	1
COG5509	0	0	0	0	1
COG5513	1	0	0	0	0
COG5515	0	0	0	0	1
COG5516	1	0	0	0	1
COG5517	1	0	0	0	1
COG5518	1	0	0	0	0
COG5523	0	1	0	1	0
COG5528	1	0	0	0	1
COG5530	0	0	0	0	1
COG5534	1	0	0	0	0
COG5547	0	0	0	1	0
COG5551	1	0	0	0	0
COG5552	0	0	0	0	1
COG5553	1	0	0	0	0
COG5554	1	0	0	0	1
COG5564	0	0	0	0	1
COG5566	0	1	0	0	0
COG5567	1	0	0	0	1
COG5568	0	0	0	0	1
COG5569	0	0	0	0	1
COG5570	0	0	0	0	1
COG5577	0	1	0	0	0
COG5578	0	0	0	1	1
COG5579	0	0	0	0	1
COG5581	1	1	0	1	0
COG5582	0	1	0	1	0
COG5583	1	0	0	0	0
COG5584	0	1	0	1	0
COG5589	1	0	0	0	1
COG5590	1	0	0	0	1
COG5591	1	0	0	0	1
COG5592	1	0	0	0	0
COG5597	0	0	0	0	1
COG5605	0	0	0	0	1
COG5606	1	0	0	0	1
COG5607	1	1	0	1	1
COG5608	1	0	0	0	0
COG5609	0	1	0	1	0
COG5610	1	0	0	0	0
COG5611	0	0	0	0	1
COG5615	1	0	0	0	0
COG5616	1	1	0	1	1
COG5617	0	0	0	0	1
COG5618	0	0	0	0	1
COG5621	0	0	0	0	1
COG5622	0	0	0	0	1
COG5626	1	0	0	0	0
COG5634	0	0	0	0	1
COG5635	1	0	0	0	1
COG5637	1	0	0	0	0
COG5639	1	0	0	0	0
COG5640	0	0	0	0	1
COG5642	1	0	0	0	1
COG5645	1	0	0	0	0
COG5646	0	1	0	1	0
COG5649	0	0	0	0	1
COG5652	1	1	0	1	1
COG5653	1	0	0	0	1
COG5654	1	0	0	0	1
COG5659	1	0	0	0	0
COG5661	0	0	0	0	1
COG5662	0	1	0	1	1
COG5663	1	1	0	1	0
COG5664	0	0	0	0	1
COG5746	1	0	0	0	1
COG5748	0	0	0	0	1
COG5749	0	0	0	0	1
COG5752	1	0	0	0	0
COG5757	1	0	0	0	0
COG5801	0	1	0	1	0
COG5802	0	1	0	1	0
COG5803	1	1	0	1	1
COG5804	0	1	0	1	0
COG5805	0	0	0	0	1
COG5806	0	0	0	0	1
COG5809	0	1	0	1	1
COG5810	0	1	0	1	0
COG5841	0	1	0	1	0
COG5845	0	1	0	1	0
COG5878	0	1	0	1	0
COG5893	0	0	0	0	1
COG5896	0	1	0	0	0
COG5905	0	0	0	0	1
COG5912	0	0	0	1	0
COG5921	0	0	1	0	0
COG5934	1	0	0	0	0
COG5941	1	0	0	0	0
COG5942	1	0	0	0	0
COG5949	1	0	0	0	0
