ID	FragGeneScan_GIC31	FragGeneScan_DJ	FragGeneScan_RW1	FragGeneScan_Rleg	FragGeneScan_RW2
K10232	0.0	0.0	0.0	1.0	0.0
K10233	0.0	0.0	0.0	1.0	0.0
K10234	0.0	0.0	0.0	1.0	0.0
K10235	0.0	0.0	0.0	1.0	0.0
K10236	0.0	0.0	0.0	1.0	0.0
K10237	0.0	0.0	0.0	1.0	0.0
K10240	1.0	0.0	0.0	0.0	1.0
K10241	1.0	0.0	0.0	0.0	1.0
K10242	1.0	0.0	0.0	0.0	1.0
K10255	1.0	0.0	0.0	1.0	1.0
K10277	0.0	1.0	0.0	0.0	0.0
K10297	0.0	1.0	0.0	0.0	0.0
K10301	0.0	1.0	0.0	0.0	0.0
K10398	0.0	0.0	0.0	1.0	0.0
K10421	1.0	0.0	0.0	0.0	0.0
K10439	1.0	1.0	0.0	1.0	1.0
K10440	1.0	1.0	0.0	1.0	1.0
K10441	1.0	1.0	0.0	1.0	1.0
K10531	0.0	1.0	0.0	0.0	0.0
K10533	0.0	0.0	0.0	1.0	0.0
K10536	0.0	1.0	0.0	0.0	0.0
K10537	0.0	0.0	0.0	1.0	0.0
K10538	0.0	0.0	0.0	1.0	0.0
K10539	0.0	0.0	0.0	1.0	0.0
K10543	0.0	0.0	0.0	1.0	0.0
K10544	0.0	0.0	0.0	1.0	0.0
K10545	0.0	0.0	0.0	1.0	0.0
K10546	0.0	0.0	1.0	1.0	0.0
K10547	0.0	0.0	1.0	1.0	0.0
K10548	0.0	0.0	1.0	1.0	0.0
K10552	0.0	0.0	0.0	1.0	0.0
K10553	0.0	0.0	0.0	1.0	0.0
K10554	0.0	0.0	0.0	1.0	0.0
K10559	0.0	0.0	0.0	1.0	0.0
K10560	0.0	0.0	0.0	1.0	0.0
K10561	0.0	0.0	0.0	1.0	0.0
K10562	0.0	0.0	0.0	1.0	0.0
K10563	1.0	1.0	0.0	1.0	1.0
K10564	0.0	0.0	0.0	1.0	0.0
K10565	0.0	0.0	0.0	1.0	0.0
K10676	0.0	0.0	0.0	1.0	0.0
K10679	1.0	1.0	0.0	0.0	1.0
K10680	1.0	1.0	0.0	1.0	1.0
K10716	1.0	0.0	0.0	1.0	1.0
K10718	1.0	0.0	0.0	0.0	1.0
K10747	0.0	0.0	0.0	1.0	0.0
K10763	0.0	1.0	0.0	1.0	0.0
K10764	0.0	1.0	0.0	1.0	0.0
K10773	1.0	1.0	0.0	0.0	1.0
K10777	0.0	0.0	0.0	1.0	0.0
K10778	0.0	1.0	0.0	1.0	0.0
K10804	1.0	1.0	0.0	1.0	1.0
K10805	0.0	1.0	0.0	1.0	0.0
K10806	0.0	1.0	0.0	1.0	0.0
K10820	0.0	0.0	0.0	1.0	0.0
K10823	1.0	0.0	0.0	0.0	1.0
K10829	0.0	1.0	0.0	1.0	0.0
K10831	0.0	0.0	0.0	1.0	0.0
K10834	0.0	1.0	0.0	1.0	0.0
K10837	0.0	1.0	0.0	0.0	0.0
K10854	0.0	1.0	0.0	0.0	0.0
K10855	0.0	1.0	0.0	0.0	0.0
K10856	0.0	1.0	0.0	0.0	0.0
K10860	0.0	1.0	0.0	0.0	0.0
K10907	1.0	0.0	0.0	1.0	1.0
K10914	1.0	1.0	0.0	1.0	1.0
K10917	1.0	0.0	0.0	0.0	1.0
K10941	0.0	1.0	0.0	0.0	0.0
K10947	1.0	0.0	0.0	1.0	1.0
K10974	0.0	1.0	0.0	0.0	0.0
K10979	0.0	0.0	0.0	1.0	0.0
K11003	0.0	0.0	0.0	1.0	0.0
K11004	0.0	0.0	0.0	1.0	0.0
K11005	0.0	1.0	0.0	1.0	0.0
K11021	0.0	0.0	0.0	1.0	0.0
K11022	1.0	1.0	0.0	0.0	1.0
K11062	1.0	0.0	0.0	1.0	1.0
K11063	1.0	0.0	0.0	0.0	1.0
K11065	1.0	0.0	0.0	0.0	1.0
K11066	0.0	1.0	0.0	1.0	0.0
K11068	1.0	1.0	0.0	1.0	1.0
K11069	1.0	0.0	0.0	1.0	1.0
K11070	1.0	0.0	0.0	1.0	1.0
K11071	1.0	0.0	0.0	1.0	1.0
K11072	1.0	0.0	0.0	1.0	1.0
K11073	0.0	1.0	0.0	1.0	0.0
K11074	0.0	1.0	0.0	1.0	0.0
K11075	0.0	1.0	0.0	1.0	0.0
K11076	0.0	1.0	0.0	1.0	0.0
K11077	0.0	0.0	0.0	1.0	0.0
K11078	0.0	0.0	0.0	1.0	0.0
K11079	0.0	0.0	0.0	1.0	0.0
K11080	0.0	0.0	0.0	1.0	0.0
K11085	0.0	1.0	0.0	1.0	0.0
K11103	0.0	1.0	0.0	1.0	0.0
K11105	1.0	1.0	0.0	1.0	1.0
K11127	0.0	0.0	0.0	1.0	0.0
K11144	1.0	0.0	0.0	0.0	1.0
K11145	1.0	0.0	0.0	0.0	1.0
K11150	0.0	0.0	0.0	1.0	0.0
K11153	0.0	1.0	0.0	1.0	0.0
K11163	0.0	0.0	0.0	1.0	1.0
K11175	1.0	1.0	0.0	0.0	1.0
K11179	0.0	1.0	0.0	0.0	0.0
K11206	0.0	1.0	0.0	1.0	0.0
K11208	0.0	1.0	0.0	1.0	0.0
K11209	0.0	1.0	0.0	1.0	0.0
K11210	1.0	0.0	0.0	0.0	1.0
K11211	0.0	1.0	0.0	0.0	0.0
K11212	1.0	0.0	0.0	0.0	1.0
K11249	0.0	0.0	0.0	1.0	0.0
K11263	0.0	0.0	1.0	0.0	0.0
K11352	0.0	0.0	0.0	1.0	0.0
K11354	0.0	0.0	1.0	1.0	0.0
K11355	0.0	0.0	0.0	1.0	0.0
K11357	0.0	0.0	0.0	1.0	0.0
K11383	1.0	1.0	0.0	1.0	1.0
K11384	0.0	1.0	0.0	0.0	0.0
K11391	0.0	1.0	0.0	0.0	0.0
K11407	0.0	0.0	0.0	1.0	0.0
K11414	0.0	1.0	0.0	0.0	0.0
K11441	0.0	1.0	0.0	0.0	0.0
K11443	0.0	0.0	0.0	1.0	0.0
K11472	0.0	1.0	0.0	1.0	0.0
K11473	1.0	1.0	0.0	1.0	1.0
K11474	0.0	1.0	0.0	0.0	0.0
K11477	0.0	1.0	0.0	1.0	0.0
K11527	0.0	1.0	0.0	0.0	0.0
K11529	0.0	0.0	0.0	1.0	0.0
K11530	1.0	1.0	0.0	1.0	1.0
K11534	0.0	0.0	0.0	1.0	0.0
K11604	0.0	0.0	0.0	1.0	0.0
K11605	0.0	0.0	0.0	1.0	0.0
K11606	0.0	0.0	0.0	1.0	0.0
K11607	0.0	0.0	0.0	1.0	0.0
K11617	1.0	0.0	0.0	0.0	1.0
K11618	1.0	0.0	0.0	1.0	1.0
K11619	1.0	0.0	0.0	0.0	1.0
K11620	1.0	0.0	0.0	0.0	1.0
K11621	1.0	0.0	0.0	0.0	1.0
K11622	1.0	0.0	0.0	0.0	1.0
K11624	0.0	0.0	0.0	1.0	0.0
K11626	1.0	0.0	0.0	0.0	1.0
K11631	0.0	0.0	0.0	0.0	1.0
K11632	0.0	0.0	0.0	0.0	1.0
K11645	0.0	0.0	0.0	1.0	0.0
K11654	0.0	1.0	0.0	0.0	0.0
K11688	0.0	1.0	0.0	0.0	0.0
K11689	0.0	1.0	0.0	1.0	0.0
K11690	0.0	1.0	0.0	1.0	0.0
K11693	1.0	0.0	0.0	0.0	1.0
K11711	0.0	1.0	0.0	1.0	0.0
K11717	1.0	1.0	0.0	1.0	1.0
K11719	0.0	1.0	0.0	1.0	0.0
K11720	1.0	1.0	0.0	1.0	0.0
K11741	1.0	0.0	0.0	1.0	1.0
K11744	0.0	0.0	0.0	1.0	0.0
K11747	0.0	0.0	0.0	1.0	0.0
K11749	1.0	1.0	0.0	1.0	1.0
K11751	1.0	0.0	0.0	0.0	1.0
K11752	1.0	1.0	1.0	1.0	1.0
K11753	1.0	1.0	0.0	1.0	1.0
K11754	1.0	1.0	0.0	1.0	1.0
K11755	1.0	0.0	0.0	0.0	1.0
K11788	0.0	0.0	0.0	1.0	0.0
K11811	0.0	0.0	0.0	1.0	0.0
K11815	1.0	0.0	0.0	0.0	1.0
K11844	0.0	0.0	0.0	1.0	0.0
K11890	0.0	1.0	0.0	0.0	0.0
K11891	0.0	1.0	0.0	0.0	0.0
K11892	0.0	1.0	0.0	0.0	0.0
K11893	0.0	1.0	0.0	0.0	0.0
K11895	0.0	1.0	0.0	0.0	0.0
K11896	0.0	1.0	0.0	0.0	0.0
K11897	0.0	1.0	0.0	0.0	0.0
K11900	0.0	1.0	0.0	0.0	0.0
K11901	0.0	1.0	0.0	0.0	0.0
K11902	0.0	1.0	0.0	0.0	0.0
K11903	0.0	1.0	0.0	0.0	0.0
K11904	0.0	1.0	0.0	0.0	0.0
K11906	0.0	1.0	0.0	0.0	0.0
K11907	0.0	1.0	0.0	0.0	0.0
K11912	0.0	1.0	0.0	0.0	0.0
K11913	0.0	0.0	0.0	1.0	0.0
K11917	0.0	1.0	0.0	0.0	0.0
K11918	0.0	1.0	0.0	0.0	0.0
K11919	0.0	1.0	0.0	0.0	0.0
K11921	1.0	1.0	0.0	1.0	1.0
K11922	1.0	0.0	0.0	0.0	1.0
K11925	1.0	0.0	0.0	0.0	1.0
K11927	0.0	1.0	0.0	1.0	0.0
K11928	1.0	0.0	0.0	0.0	1.0
K11931	0.0	1.0	0.0	1.0	0.0
K11936	1.0	1.0	1.0	0.0	1.0
K11937	1.0	0.0	0.0	0.0	1.0
K11939	0.0	0.0	0.0	1.0	0.0
K11940	0.0	0.0	0.0	1.0	0.0
K11954	0.0	0.0	0.0	1.0	0.0
K11956	0.0	0.0	0.0	1.0	0.0
K11959	0.0	0.0	0.0	1.0	0.0
K11960	0.0	0.0	0.0	1.0	0.0
K11961	0.0	0.0	0.0	1.0	0.0
K11962	0.0	0.0	0.0	1.0	0.0
K11963	0.0	0.0	0.0	1.0	0.0
K11991	1.0	1.0	0.0	1.0	1.0
K11993	0.0	0.0	0.0	1.0	0.0
K11996	0.0	1.0	0.0	0.0	0.0
K12062	0.0	1.0	0.0	1.0	0.0
K12063	0.0	1.0	0.0	0.0	1.0
K12065	0.0	1.0	0.0	0.0	0.0
K12070	0.0	1.0	0.0	0.0	0.0
K12132	1.0	1.0	0.0	0.0	1.0
K12137	0.0	0.0	0.0	1.0	0.0
K12138	0.0	0.0	0.0	1.0	0.0
K12140	0.0	0.0	0.0	1.0	0.0
K12141	0.0	0.0	0.0	1.0	0.0
K12152	0.0	1.0	0.0	0.0	0.0
K12211	0.0	0.0	0.0	1.0	0.0
K12212	0.0	1.0	0.0	0.0	0.0
K12238	0.0	1.0	0.0	0.0	0.0
K12242	0.0	1.0	0.0	0.0	0.0
K12251	0.0	1.0	0.0	1.0	0.0
K12254	0.0	1.0	0.0	0.0	0.0
K12256	0.0	1.0	0.0	1.0	0.0
K12257	1.0	0.0	0.0	1.0	0.0
K12262	0.0	1.0	0.0	1.0	0.0
K12263	1.0	0.0	0.0	0.0	1.0
K12266	0.0	1.0	0.0	0.0	0.0
K12267	1.0	0.0	0.0	0.0	1.0
K12289	0.0	1.0	0.0	0.0	0.0
K12291	0.0	1.0	0.0	0.0	0.0
K12297	0.0	1.0	0.0	0.0	0.0
K12308	0.0	0.0	0.0	1.0	1.0
K12339	0.0	1.0	0.0	0.0	0.0
K12368	0.0	1.0	1.0	1.0	0.0
K12369	0.0	1.0	1.0	1.0	0.0
K12370	0.0	1.0	0.0	1.0	0.0
K12371	0.0	1.0	0.0	1.0	0.0
K12372	0.0	1.0	0.0	1.0	0.0
K12373	0.0	0.0	0.0	1.0	0.0
K12405	0.0	1.0	0.0	0.0	0.0
K12410	0.0	1.0	0.0	0.0	0.0
K12427	0.0	1.0	0.0	0.0	0.0
K12445	1.0	0.0	0.0	0.0	1.0
K12446	1.0	0.0	0.0	0.0	0.0
K12448	0.0	0.0	0.0	1.0	1.0
K12478	0.0	0.0	0.0	1.0	0.0
K12506	0.0	0.0	0.0	1.0	0.0
K12508	0.0	1.0	0.0	0.0	0.0
K12510	0.0	0.0	1.0	1.0	0.0
K12511	0.0	0.0	0.0	1.0	0.0
K12513	0.0	0.0	0.0	1.0	0.0
K12514	0.0	0.0	0.0	1.0	0.0
K12515	0.0	0.0	0.0	1.0	0.0
K12536	0.0	1.0	0.0	1.0	0.0
K12537	0.0	1.0	0.0	1.0	0.0
K12538	0.0	1.0	0.0	0.0	0.0
K12547	0.0	0.0	0.0	1.0	0.0
K12548	0.0	0.0	0.0	1.0	0.0
K12549	0.0	1.0	0.0	0.0	0.0
K12573	1.0	1.0	0.0	1.0	1.0
K12574	1.0	0.0	0.0	1.0	1.0
K12583	0.0	1.0	1.0	1.0	0.0
K12658	0.0	0.0	0.0	1.0	0.0
K12661	0.0	1.0	0.0	0.0	0.0
K12678	0.0	0.0	0.0	1.0	0.0
K12685	0.0	0.0	0.0	1.0	0.0
K12708	0.0	1.0	0.0	0.0	0.0
K12743	0.0	1.0	0.0	0.0	0.0
K12941	0.0	0.0	0.0	1.0	0.0
K12943	0.0	1.0	0.0	0.0	0.0
K12944	1.0	0.0	0.0	1.0	1.0
K12945	0.0	0.0	0.0	1.0	0.0
K12950	0.0	1.0	0.0	0.0	0.0
K12953	1.0	1.0	0.0	1.0	1.0
K12960	1.0	1.0	1.0	1.0	1.0
K12972	1.0	1.0	1.0	1.0	1.0
K12976	0.0	1.0	0.0	1.0	0.0
K12978	0.0	0.0	0.0	1.0	0.0
K12979	0.0	1.0	0.0	0.0	0.0
K12980	0.0	0.0	0.0	1.0	0.0
K12988	0.0	0.0	0.0	1.0	1.0
K12989	0.0	0.0	0.0	1.0	0.0
K12990	0.0	0.0	0.0	1.0	0.0
K12991	0.0	0.0	1.0	0.0	0.0
K12996	0.0	1.0	0.0	0.0	0.0
K12997	0.0	1.0	0.0	1.0	0.0
K13004	0.0	0.0	0.0	0.0	1.0
K13010	0.0	1.0	0.0	1.0	0.0
K13012	0.0	0.0	0.0	1.0	1.0
K13017	0.0	0.0	0.0	1.0	0.0
K13018	0.0	0.0	0.0	1.0	0.0
K13020	0.0	0.0	0.0	1.0	0.0
K13021	0.0	1.0	0.0	1.0	0.0
K13038	1.0	1.0	0.0	1.0	1.0
K13052	1.0	0.0	0.0	0.0	1.0
K13053	0.0	1.0	0.0	0.0	0.0
K13069	0.0	1.0	0.0	0.0	0.0
K13075	0.0	1.0	1.0	1.0	0.0
K13086	0.0	1.0	0.0	0.0	0.0
K13243	0.0	1.0	0.0	0.0	0.0
K13255	0.0	0.0	0.0	1.0	0.0
K13256	0.0	1.0	0.0	0.0	0.0
K13274	1.0	0.0	0.0	0.0	1.0
K13277	1.0	0.0	0.0	0.0	1.0
K13283	1.0	1.0	0.0	1.0	1.0
K13288	0.0	1.0	0.0	0.0	0.0
K13292	1.0	1.0	0.0	1.0	1.0
K13300	1.0	0.0	0.0	0.0	1.0
K13311	0.0	1.0	0.0	0.0	0.0
K13370	0.0	0.0	0.0	1.0	0.0
K13378	0.0	1.0	0.0	0.0	0.0
K13412	0.0	0.0	0.0	1.0	0.0
K13444	0.0	1.0	0.0	1.0	0.0
K13448	0.0	0.0	0.0	1.0	0.0
K13481	0.0	1.0	0.0	1.0	0.0
K13482	0.0	1.0	0.0	1.0	0.0
K13485	0.0	1.0	0.0	1.0	0.0
K13503	0.0	0.0	0.0	1.0	0.0
K13513	0.0	1.0	0.0	0.0	0.0
K13525	0.0	1.0	0.0	1.0	0.0
K13529	0.0	0.0	0.0	1.0	0.0
K13530	0.0	0.0	0.0	0.0	1.0
K13533	0.0	0.0	0.0	1.0	0.0
K13540	0.0	0.0	0.0	1.0	0.0
K13543	0.0	1.0	0.0	0.0	0.0
K13566	0.0	1.0	0.0	0.0	0.0
K13572	0.0	0.0	0.0	1.0	0.0
K13573	1.0	0.0	0.0	1.0	1.0
K13581	0.0	0.0	0.0	1.0	0.0
K13582	0.0	0.0	0.0	1.0	0.0
K13583	0.0	0.0	0.0	1.0	0.0
K13584	0.0	0.0	0.0	1.0	0.0
K13587	0.0	1.0	0.0	1.0	0.0
K13588	0.0	0.0	0.0	1.0	0.0
K13589	0.0	0.0	0.0	1.0	0.0
K13590	1.0	1.0	0.0	1.0	1.0
K13592	0.0	0.0	0.0	1.0	0.0
K13598	0.0	0.0	0.0	1.0	0.0
K13599	0.0	0.0	0.0	1.0	0.0
K13622	0.0	0.0	0.0	1.0	0.0
K13623	0.0	0.0	0.0	1.0	0.0
K13626	1.0	0.0	0.0	0.0	1.0
K13628	1.0	1.0	0.0	1.0	1.0
K13633	0.0	0.0	0.0	1.0	0.0
K13634	0.0	1.0	0.0	0.0	0.0
K13637	0.0	0.0	0.0	1.0	0.0
K13638	0.0	1.0	0.0	1.0	0.0
K13639	0.0	0.0	0.0	1.0	0.0
K13640	0.0	0.0	0.0	1.0	0.0
K13641	0.0	1.0	0.0	1.0	0.0
K13642	0.0	0.0	0.0	1.0	0.0
K13643	0.0	1.0	0.0	1.0	0.0
K13652	0.0	1.0	0.0	1.0	0.0
K13653	1.0	0.0	0.0	1.0	1.0
K13654	0.0	0.0	0.0	1.0	0.0
K13656	0.0	1.0	0.0	0.0	0.0
K13657	0.0	0.0	0.0	1.0	0.0
K13658	0.0	0.0	1.0	0.0	0.0
K13662	0.0	0.0	0.0	1.0	0.0
K13663	1.0	0.0	0.0	0.0	1.0
K13668	0.0	1.0	0.0	1.0	0.0
K13684	0.0	0.0	0.0	0.0	1.0
K13688	0.0	0.0	0.0	1.0	0.0
K13693	0.0	0.0	0.0	1.0	0.0
K13694	0.0	0.0	0.0	1.0	0.0
K13702	0.0	0.0	0.0	1.0	0.0
K13730	0.0	0.0	0.0	0.0	1.0
K13734	1.0	0.0	0.0	0.0	1.0
K13766	0.0	1.0	0.0	0.0	0.0
K13770	1.0	0.0	0.0	0.0	1.0
K13771	1.0	0.0	0.0	1.0	1.0
K13772	0.0	0.0	0.0	1.0	0.0
K13786	0.0	0.0	0.0	1.0	0.0
K13787	0.0	1.0	0.0	0.0	0.0
K13788	1.0	1.0	1.0	1.0	1.0
K13797	0.0	0.0	0.0	1.0	0.0
K13799	1.0	0.0	0.0	0.0	1.0
K13819	0.0	1.0	0.0	0.0	0.0
K13821	1.0	1.0	0.0	1.0	1.0
K13829	0.0	1.0	0.0	1.0	0.0
K13832	0.0	1.0	0.0	0.0	0.0
K13853	1.0	0.0	0.0	0.0	1.0
K13874	0.0	0.0	0.0	1.0	0.0
K13875	0.0	1.0	0.0	1.0	0.0
K13876	0.0	0.0	0.0	1.0	0.0
K13877	0.0	1.0	0.0	1.0	0.0
K13892	0.0	0.0	0.0	1.0	0.0
K13893	0.0	1.0	0.0	1.0	0.0
K13894	0.0	1.0	0.0	1.0	0.0
K13895	0.0	1.0	0.0	1.0	0.0
K13896	0.0	1.0	1.0	1.0	0.0
K13925	0.0	1.0	0.0	0.0	0.0
K13926	0.0	1.0	0.0	1.0	0.0
K13928	0.0	1.0	0.0	0.0	0.0
K13929	0.0	1.0	0.0	0.0	0.0
K13930	0.0	1.0	0.0	0.0	0.0
K13931	0.0	1.0	0.0	0.0	0.0
K13932	0.0	1.0	0.0	0.0	0.0
K13933	0.0	1.0	0.0	0.0	0.0
K13934	0.0	1.0	0.0	0.0	0.0
K13935	0.0	1.0	0.0	0.0	0.0
K13936	0.0	1.0	0.0	1.0	0.0
K13938	0.0	1.0	0.0	0.0	0.0
K13953	0.0	1.0	0.0	1.0	0.0
K13954	0.0	1.0	0.0	0.0	0.0
K13963	0.0	0.0	0.0	1.0	0.0
K13979	0.0	1.0	0.0	1.0	0.0
K13985	1.0	1.0	0.0	1.0	1.0
K13993	1.0	1.0	0.0	1.0	1.0
K13995	0.0	0.0	0.0	1.0	0.0
K14054	1.0	0.0	0.0	0.0	1.0
K14055	0.0	1.0	0.0	1.0	0.0
K14056	0.0	1.0	0.0	1.0	0.0
K14057	0.0	1.0	0.0	1.0	0.0
K14058	0.0	1.0	0.0	1.0	0.0
K14059	0.0	1.0	1.0	1.0	0.0
K14060	0.0	1.0	0.0	0.0	0.0
K14061	0.0	0.0	0.0	1.0	0.0
K14063	0.0	1.0	0.0	1.0	0.0
K14085	0.0	0.0	0.0	1.0	0.0
K14120	0.0	1.0	0.0	0.0	0.0
K14153	0.0	0.0	0.0	1.0	0.0
K14155	1.0	0.0	0.0	0.0	1.0
K14159	0.0	1.0	0.0	1.0	0.0
K14160	0.0	0.0	0.0	1.0	0.0
K14161	0.0	0.0	0.0	1.0	0.0
K14162	0.0	0.0	0.0	1.0	0.0
K14170	0.0	1.0	0.0	0.0	0.0
K14188	0.0	0.0	0.0	1.0	1.0
K14205	1.0	1.0	0.0	1.0	1.0
K14208	0.0	0.0	0.0	1.0	0.0
K14256	0.0	0.0	0.0	1.0	0.0
K14259	0.0	1.0	0.0	1.0	0.0
K14260	0.0	1.0	1.0	0.0	0.0
K14261	0.0	1.0	0.0	1.0	0.0
K14267	0.0	1.0	0.0	0.0	0.0
K14268	0.0	1.0	0.0	0.0	0.0
K14273	0.0	0.0	0.0	1.0	0.0
K14274	1.0	0.0	0.0	0.0	1.0
K14286	0.0	0.0	0.0	1.0	0.0
K14287	0.0	1.0	0.0	0.0	0.0
K14335	0.0	1.0	0.0	0.0	0.0
K14340	0.0	0.0	0.0	1.0	0.0
K14347	0.0	0.0	0.0	1.0	0.0
K14348	0.0	1.0	0.0	0.0	0.0
K14393	1.0	1.0	0.0	0.0	1.0
K14394	0.0	1.0	0.0	0.0	0.0
K14405	0.0	0.0	0.0	1.0	0.0
K14415	1.0	1.0	0.0	0.0	1.0
K14422	0.0	0.0	0.0	1.0	0.0
K14441	0.0	1.0	0.0	0.0	0.0
K14445	1.0	1.0	0.0	1.0	1.0
K14451	0.0	0.0	0.0	1.0	0.0
K14475	0.0	1.0	0.0	0.0	0.0
K14481	0.0	1.0	0.0	0.0	0.0
K14540	1.0	0.0	0.0	0.0	1.0
K14584	0.0	0.0	0.0	1.0	0.0
K14588	0.0	0.0	0.0	0.0	1.0
K14597	1.0	1.0	0.0	0.0	1.0
K14598	1.0	0.0	0.0	0.0	1.0
K14633	0.0	0.0	0.0	1.0	0.0
K14645	0.0	0.0	0.0	1.0	0.0
K14647	0.0	0.0	1.0	0.0	0.0
K14652	1.0	1.0	1.0	1.0	1.0
K14654	0.0	0.0	0.0	1.0	0.0
K14657	0.0	0.0	0.0	1.0	0.0
K14658	0.0	0.0	0.0	1.0	0.0
K14659	0.0	0.0	0.0	1.0	0.0
K14660	0.0	0.0	0.0	1.0	0.0
K14661	0.0	0.0	0.0	1.0	0.0
K14665	1.0	0.0	0.0	0.0	1.0
K14666	0.0	0.0	0.0	1.0	0.0
K14673	0.0	1.0	0.0	1.0	0.0
K14682	0.0	1.0	0.0	0.0	0.0
K14692	0.0	1.0	0.0	0.0	0.0
K14708	0.0	0.0	0.0	1.0	0.0
K14727	0.0	1.0	0.0	1.0	0.0
K14731	0.0	0.0	0.0	1.0	0.0
K14733	0.0	0.0	0.0	1.0	0.0
K14742	1.0	1.0	0.0	1.0	1.0
K14748	0.0	1.0	0.0	0.0	0.0
K14749	0.0	1.0	0.0	0.0	0.0
K14750	0.0	1.0	0.0	0.0	0.0
K14761	1.0	0.0	0.0	0.0	1.0
K14952	1.0	0.0	0.0	0.0	1.0
K14974	0.0	0.0	0.0	1.0	0.0
K14977	0.0	0.0	0.0	1.0	0.0
K14980	0.0	0.0	0.0	1.0	0.0
K14981	0.0	0.0	0.0	1.0	0.0
K14986	0.0	1.0	0.0	1.0	0.0
K14987	0.0	1.0	0.0	1.0	0.0
K14998	0.0	1.0	0.0	1.0	0.0
K15011	0.0	1.0	0.0	1.0	0.0
K15012	0.0	1.0	0.0	1.0	0.0
K15034	0.0	1.0	0.0	1.0	0.0
K15051	0.0	0.0	0.0	0.0	1.0
K15054	0.0	0.0	0.0	1.0	0.0
K15055	1.0	0.0	0.0	1.0	1.0
K15057	1.0	1.0	0.0	1.0	1.0
K15125	0.0	0.0	0.0	1.0	0.0
K15256	0.0	1.0	0.0	1.0	0.0
K15257	0.0	1.0	0.0	0.0	0.0
K15268	1.0	0.0	0.0	1.0	1.0
K15269	0.0	0.0	0.0	1.0	0.0
K15270	0.0	1.0	0.0	1.0	0.0
K15314	0.0	1.0	0.0	0.0	0.0
K15342	0.0	1.0	0.0	0.0	0.0
K15357	0.0	0.0	0.0	1.0	0.0
K15359	0.0	0.0	0.0	1.0	0.0
K15363	0.0	1.0	0.0	0.0	0.0
K15371	0.0	1.0	0.0	1.0	0.0
K15373	0.0	1.0	0.0	0.0	0.0
K15396	0.0	1.0	0.0	0.0	0.0
K15408	0.0	1.0	0.0	0.0	0.0
K15460	1.0	0.0	0.0	1.0	1.0
K15461	0.0	1.0	0.0	0.0	0.0
K15475	0.0	0.0	0.0	1.0	0.0
K15510	0.0	0.0	1.0	0.0	1.0
K15511	0.0	0.0	0.0	1.0	0.0
K15518	1.0	0.0	0.0	0.0	1.0
K15519	1.0	0.0	0.0	0.0	1.0
K15520	1.0	1.0	0.0	1.0	1.0
K15524	0.0	0.0	0.0	0.0	1.0
K15532	0.0	0.0	0.0	1.0	0.0
K15537	0.0	1.0	0.0	0.0	0.0
K15539	1.0	1.0	0.0	1.0	1.0
K15548	0.0	1.0	0.0	0.0	0.0
K15549	0.0	1.0	0.0	1.0	0.0
K15550	0.0	1.0	0.0	1.0	0.0
K15551	0.0	0.0	0.0	1.0	0.0
K15552	0.0	0.0	0.0	1.0	0.0
K15553	0.0	1.0	0.0	1.0	0.0
K15554	0.0	1.0	0.0	1.0	0.0
K15555	0.0	1.0	0.0	1.0	0.0
K15576	0.0	0.0	0.0	1.0	0.0
K15577	0.0	0.0	0.0	1.0	0.0
K15578	0.0	0.0	0.0	1.0	0.0
K15580	1.0	0.0	0.0	1.0	1.0
K15581	1.0	0.0	0.0	1.0	1.0
K15582	1.0	0.0	0.0	1.0	1.0
K15583	1.0	0.0	0.0	1.0	1.0
K15599	0.0	0.0	0.0	1.0	0.0
K15629	1.0	1.0	0.0	0.0	1.0
K15633	1.0	1.0	0.0	0.0	1.0
K15634	1.0	1.0	0.0	1.0	1.0
K15640	1.0	0.0	0.0	0.0	1.0
K15653	0.0	1.0	0.0	0.0	0.0
K15654	0.0	1.0	0.0	0.0	0.0
K15655	0.0	1.0	0.0	0.0	0.0
K15658	0.0	0.0	0.0	1.0	0.0
K15659	0.0	0.0	0.0	1.0	0.0
K15660	0.0	1.0	0.0	1.0	0.0
K15662	0.0	1.0	0.0	0.0	0.0
K15663	0.0	1.0	0.0	0.0	0.0
K15666	0.0	1.0	0.0	0.0	0.0
K15719	0.0	0.0	0.0	1.0	0.0
K15724	0.0	1.0	0.0	0.0	0.0
K15725	0.0	1.0	0.0	1.0	0.0
K15726	0.0	1.0	0.0	0.0	0.0
K15727	0.0	1.0	0.0	0.0	0.0
K15735	0.0	0.0	0.0	1.0	0.0
K15736	0.0	1.0	0.0	1.0	0.0
K15738	1.0	1.0	0.0	1.0	1.0
K15754	0.0	1.0	0.0	0.0	0.0
K15770	1.0	0.0	0.0	0.0	1.0
K15771	1.0	0.0	0.0	0.0	1.0
K15772	1.0	0.0	0.0	0.0	1.0
K15773	0.0	1.0	0.0	1.0	0.0
K15777	0.0	1.0	0.0	1.0	0.0
K15778	0.0	1.0	0.0	0.0	0.0
K15779	1.0	0.0	0.0	0.0	0.0
K15780	1.0	0.0	0.0	0.0	1.0
K15781	0.0	1.0	0.0	0.0	0.0
K15782	0.0	0.0	0.0	1.0	0.0
K15784	0.0	0.0	0.0	1.0	0.0
K15790	0.0	1.0	0.0	0.0	0.0
K15792	0.0	1.0	0.0	0.0	0.0
K15830	0.0	0.0	0.0	1.0	0.0
K15832	0.0	0.0	0.0	1.0	0.0
