ID	Function
pVOG7497	virion structural protein
pVOG7498	hypothetical protein
pVOG7499	unannotated protein
pVOG7500	hypothetical protein
pVOG7501	hypothetical protein
pVOG7502	hypothetical protein
pVOG7503	glutamine amidotransferase
pVOG7504	hypothetical protein
pVOG7505	hypothetical protein
pVOG7506	DNA repair protein
pVOG7507	tail fiber protein
pVOG7508	hypothetical protein
pVOG7509	hypothetical protein
pVOG7510	hypothetical protein
pVOG7511	unannotated protein
pVOG7512	hypothetical protein
pVOG7513	hypothetical protein
pVOG7514	hypothetical protein
pVOG7515	Carboxy-S-adenosyl-L-methionine synthase
pVOG7516	hypothetical protein
pVOG7517	hypothetical protein
pVOG7518	hypothetical protein
pVOG7519	hypothetical protein
pVOG7520	hypothetical protein
pVOG7521	hypothetical protein
pVOG7522	hypothetical protein
pVOG7523	hypothetical protein
pVOG7524	hypothetical protein
pVOG7525	hypothetical protein
pVOG7526	hypothetical protein
pVOG7527	hypothetical protein
pVOG7528	hypothetical protein
pVOG7529	unannotated protein
pVOG7530	hypothetical protein
pVOG7531	replication initiation protein
pVOG7532	hypothetical protein
pVOG7533	hypothetical protein
pVOG7534	hypothetical protein
pVOG7535	hypothetical protein
pVOG7536	hypothetical protein
pVOG7537	hypothetical protein
pVOG7538	hypothetical protein
pVOG7539	hypothetical protein
pVOG7540	hypothetical protein
pVOG7541	hypothetical protein
pVOG7542	hypothetical protein
pVOG7543	hypothetical protein
pVOG7544	transcriptional regulator
pVOG7545	hypothetical protein
pVOG7546	hypothetical protein
pVOG7547	hypothetical protein
pVOG7548	hypothetical protein
pVOG7549	hypothetical protein
pVOG7550	hypothetical protein
pVOG7551	membrane protein
pVOG7552	hypothetical protein
pVOG7553	hypothetical protein
pVOG7554	recombinase
pVOG7555	hypothetical protein
pVOG7556	hypothetical protein
pVOG7557	unannotated protein
pVOG7558	hypothetical protein
pVOG7559	hypothetical protein
pVOG7560	hypothetical protein
pVOG7561	hypothetical protein
pVOG7562	hypothetical protein
pVOG7563	glycosyltransferase
pVOG7564	hypothetical protein
pVOG7565	transcriptional regulator
pVOG7566	hypothetical protein
pVOG7567	SPbeta prophage-derived uncharacterized protein YonK
pVOG7568	tail protein
pVOG7569	tail protein
pVOG7570	unannotated protein
pVOG7571	hypothetical protein
pVOG7572	hypothetical protein
pVOG7573	hypothetical protein
pVOG7574	nuclear shell protein
pVOG7575	virion structural protein
pVOG7576	hypothetical protein
pVOG7577	hypothetical protein
pVOG7578	hypothetical protein
pVOG7579	hypothetical protein
pVOG7580	hypothetical protein
pVOG7581	hypothetical protein
pVOG7582	hypothetical protein
pVOG7583	virion structural protein
pVOG7584	virion structural protein
pVOG7585	hypothetical protein
pVOG7586	hypothetical protein
pVOG7587	hypothetical protein
pVOG7588	hypothetical protein
pVOG7589	hypothetical protein
pVOG7590	tail protein
pVOG7591	hypothetical protein
pVOG7592	hypothetical protein
pVOG7593	hypothetical protein
pVOG7594	major head protein
pVOG7595	hypothetical protein
pVOG7596	membrane protein
pVOG7597	hypothetical protein
pVOG7598	hypothetical protein
pVOG7599	hypothetical protein
pVOG7600	hypothetical protein
pVOG7601	hypothetical protein
pVOG7602	hypothetical protein
pVOG7603	hypothetical protein
pVOG7604	hypothetical protein
pVOG7605	hypothetical protein
pVOG7606	hypothetical protein
pVOG7607	unannotated protein
pVOG7608	hypothetical protein
pVOG7609	hypothetical protein
pVOG7610	hypothetical protein
pVOG7611	unannotated protein
pVOG7612	hypothetical protein
pVOG7613	tail assembly chaperone
pVOG7614	hypothetical protein
pVOG7615	hypothetical protein
pVOG7616	hypothetical protein
pVOG7617	hypothetical protein
pVOG7618	hypothetical protein
pVOG7619	unannotated protein
pVOG7620	hypothetical protein
pVOG7621	hypothetical protein
pVOG7622	hypothetical protein
pVOG7623	hypothetical protein
pVOG7624	hypothetical protein
pVOG7625	hypothetical protein
pVOG7626	hypothetical protein
pVOG7627	hypothetical protein
pVOG7628	virion structural protein
pVOG7629	hypothetical protein
pVOG7630	hypothetical protein
pVOG7631	hypothetical protein
pVOG7632	hypothetical protein
pVOG7633	hypothetical protein
pVOG7634	hypothetical protein
pVOG7635	unannotated protein
pVOG7636	unannotated protein
pVOG7637	hypothetical protein
pVOG7638	hypothetical protein
pVOG7639	hypothetical protein
pVOG7640	hypothetical protein
pVOG7641	restriction endonuclease
pVOG7642	DNA methyltransferase
pVOG7643	hypothetical protein
pVOG7644	unannotated protein
pVOG7645	radical SAM domain-containing protein
pVOG7646	hypothetical protein
pVOG7647	hypothetical protein
pVOG7648	hypothetical protein
pVOG7649	hypothetical protein
pVOG7650	hypothetical protein
pVOG7651	virion structural protein
pVOG7652	hypothetical protein
pVOG7653	hypothetical protein
pVOG7654	hypothetical protein
pVOG7655	hypothetical protein
pVOG7656	superinfection exclusion
pVOG7657	unannotated protein
pVOG7658	hypothetical protein
pVOG7659	tail protein
pVOG7660	hypothetical protein
pVOG7661	hypothetical protein
pVOG7662	hypothetical protein
pVOG7663	hypothetical protein
pVOG7664	hypothetical protein
pVOG7665	hypothetical protein
pVOG7666	hypothetical protein
pVOG7667	hypothetical protein
pVOG7668	hypothetical protein
pVOG7669	unannotated protein
pVOG7670	unannotated protein
pVOG7671	hypothetical protein
pVOG7672	hypothetical protein
pVOG7673	unannotated protein
pVOG7674	unannotated protein
pVOG7675	hypothetical protein
pVOG7676	hypothetical protein
pVOG7677	hypothetical protein
pVOG7678	hypothetical protein
pVOG7679	hypothetical protein
pVOG7680	hypothetical protein
pVOG7681	hypothetical protein
pVOG7682	hypothetical protein
pVOG7683	transcriptional regulator
pVOG7684	hypothetical protein
pVOG7685	hypothetical protein
pVOG7686	unannotated protein
pVOG7687	hypothetical protein
pVOG7688	hypothetical protein
pVOG7689	hypothetical protein
pVOG7690	hypothetical protein
pVOG7691	membrane protein
pVOG7692	hypothetical protein
pVOG7693	hypothetical protein
pVOG7694	hypothetical protein
pVOG7695	head closure Hc3
pVOG7696	hypothetical protein
pVOG7697	hypothetical protein
pVOG7698	hypothetical protein
pVOG7699	hypothetical protein
pVOG7700	hypothetical protein
pVOG7701	RstB sensor of two protein system
pVOG7702	hypothetical protein
pVOG7703	hypothetical protein
pVOG7704	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
pVOG7705	exonuclease
pVOG7706	membrane protein
pVOG7707	hypothetical protein
pVOG7708	hypothetical protein
pVOG7709	hypothetical protein
pVOG7710	hypothetical protein
pVOG7711	hypothetical protein
pVOG7712	hypothetical protein
pVOG7713	hypothetical protein
pVOG7714	hypothetical protein
pVOG7715	hypothetical protein
pVOG7716	hypothetical protein
pVOG7717	hypothetical protein
pVOG7718	tail fiber protein
pVOG7719	hypothetical protein
pVOG7720	hypothetical protein
pVOG7721	tail tube protein
pVOG7722	hypothetical protein
pVOG7723	hypothetical protein
pVOG7724	anti-repressor
pVOG7725	aminoacid permease
pVOG7726	hypothetical protein
pVOG7727	hypothetical protein
pVOG7728	hypothetical protein
pVOG7729	unannotated protein
pVOG7730	hypothetical protein
pVOG7731	restriction endonuclease II
pVOG7732	DNA methyltransferase
pVOG7733	hypothetical protein
pVOG7734	terminase large subunit
pVOG7735	hypothetical protein
pVOG7736	hypothetical protein
pVOG7737	hypothetical protein
pVOG7738	hypothetical protein
pVOG7739	hypothetical protein
pVOG7740	unknown function
pVOG7741	hypothetical protein
pVOG7742	hypothetical protein
pVOG7743	hypothetical protein
pVOG7744	hypothetical protein
pVOG7745	hypothetical protein
pVOG7746	hypothetical protein
pVOG7747	hypothetical protein
pVOG7748	hypothetical protein
pVOG7749	hypothetical protein
pVOG7750	hypothetical protein
pVOG7751	unannotated protein
pVOG7752	hypothetical protein
pVOG7753	hypothetical protein
pVOG7754	hypothetical protein
pVOG7755	hypothetical protein
pVOG7756	hypothetical protein
pVOG7757	hypothetical protein
pVOG7758	hypothetical protein
pVOG7759	hypothetical protein
pVOG7760	hypothetical protein
pVOG7761	hypothetical protein
pVOG7762	hypothetical protein
pVOG7763	hypothetical protein
pVOG7764	hypothetical protein
pVOG7765	hypothetical protein
pVOG7766	hypothetical protein
pVOG7767	RIIA lysis inhibitor
pVOG7768	hypothetical protein
pVOG7769	virion structural protein
pVOG7770	virion structural protein
pVOG7771	hypothetical protein
pVOG7772	hypothetical protein
pVOG7773	hypothetical protein
pVOG7774	hypothetical protein
pVOG7775	DNA ligase
pVOG7776	hypothetical protein
pVOG7777	hypothetical protein
pVOG7778	hypothetical protein
pVOG7779	hypothetical protein
pVOG7780	hypothetical protein
pVOG7781	hypothetical protein
pVOG7782	hypothetical protein
pVOG7783	hypothetical protein
pVOG7784	hypothetical protein
pVOG7785	hypothetical protein
pVOG7786	unannotated protein
pVOG7787	hypothetical protein
pVOG7788	hypothetical protein
pVOG7789	tail fiber protein
pVOG7790	hypothetical protein
pVOG7791	hypothetical protein
pVOG7792	hypothetical protein
pVOG7793	hypothetical protein
pVOG7794	nucleotidyltransferase
pVOG7795	hypothetical protein
pVOG7796	hypothetical protein
pVOG7797	hypothetical protein
pVOG7798	hypothetical protein
pVOG7799	hypothetical protein
pVOG7800	membrane protein
pVOG7801	hypothetical protein
pVOG7802	virion structural protein
pVOG7803	hypothetical protein
pVOG7804	hypothetical protein
pVOG7805	hypothetical protein
pVOG7806	hypothetical protein
pVOG7807	hypothetical protein
pVOG7808	tail assembly chaperone
pVOG7809	unannotated protein
pVOG7810	hypothetical protein
pVOG7811	hypothetical protein
pVOG7812	hypothetical protein
pVOG7813	hypothetical protein
pVOG7814	hypothetical protein
pVOG7815	hypothetical protein
pVOG7816	hypothetical protein
pVOG7817	tail fiber protein
pVOG7818	hypothetical protein
pVOG7819	hypothetical protein
pVOG7820	hypothetical protein
pVOG7821	unannotated protein
pVOG7822	hypothetical protein
pVOG7823	tail sheath
pVOG7824	hypothetical protein
pVOG7825	hypothetical protein
pVOG7826	hypothetical protein
pVOG7827	hypothetical protein
pVOG7828	hypothetical protein
pVOG7829	hypothetical protein
pVOG7830	hypothetical protein
pVOG7831	hypothetical protein
pVOG7832	transposase
pVOG7833	hypothetical protein
pVOG7834	hypothetical protein
pVOG7835	DNA binding protein
pVOG7836	hypothetical protein
pVOG7837	hypothetical protein
pVOG7838	hypothetical protein
pVOG7839	hypothetical protein
pVOG7840	hypothetical protein
pVOG7841	hypothetical protein
pVOG7842	hypothetical protein
pVOG7843	hypothetical protein
pVOG7844	hypothetical protein
pVOG7845	hypothetical protein
pVOG7846	unannotated protein
pVOG7847	hypothetical protein
pVOG7848	sigma factor
pVOG7849	hypothetical protein
pVOG7850	unannotated protein
pVOG7851	hypothetical protein
pVOG7852	hypothetical protein
pVOG7853	hypothetical protein
pVOG7854	hypothetical protein
pVOG7855	hypothetical protein
pVOG7856	glycosyltransferase
pVOG7857	hypothetical protein
pVOG7858	hypothetical protein
pVOG7859	hypothetical protein
pVOG7860	hypothetical protein
pVOG7861	hypothetical protein
pVOG7862	hypothetical protein
pVOG7863	hypothetical protein
pVOG7864	hypothetical protein
pVOG7865	hypothetical protein
pVOG7866	hypothetical protein
pVOG7867	hypothetical protein
pVOG7868	hypothetical protein
pVOG7869	hypothetical protein
pVOG7870	hypothetical protein
pVOG7871	minor head protein
pVOG7872	hypothetical protein
pVOG7873	hypothetical protein
pVOG7874	unannotated protein
pVOG7875	hypothetical protein
pVOG7876	hypothetical protein
pVOG7877	hypothetical protein
pVOG7878	hypothetical protein
pVOG7879	hypothetical protein
pVOG7880	Ribonucleoside-diphosphate reductase 1 subunit beta
pVOG7881	Rz-like spanin
pVOG7882	unannotated protein
pVOG7883	unannotated protein
pVOG7884	hypothetical protein
pVOG7885	hypothetical protein
pVOG7886	hypothetical protein
pVOG7887	antitoxin mazE-like protein
pVOG7888	hypothetical protein
pVOG7889	hypothetical protein
pVOG7890	hypothetical protein
pVOG7891	hypothetical protein
pVOG7892	Rz-like spanin
pVOG7893	hypothetical protein
pVOG7894	transcriptional regulator
pVOG7895	unannotated protein
pVOG7896	hypothetical protein
pVOG7897	major tail protein with Ig-like domain protein
pVOG7898	tail completion
pVOG7899	virion structural protein
pVOG7900	tail spike protein
pVOG7901	hypothetical protein
pVOG7902	tail fiber protein
pVOG7903	CIII anti-termination
pVOG7904	unannotated protein
pVOG7905	hypothetical protein
pVOG7906	hypothetical protein
pVOG7907	unannotated protein
pVOG7908	unannotated protein
pVOG7909	hypothetical protein
pVOG7910	hypothetical protein
pVOG7911	hypothetical protein
pVOG7912	hypothetical protein
pVOG7913	type I-F anti-CRISPR protein
pVOG7914	hypothetical protein
pVOG7915	hypothetical protein
pVOG7916	hypothetical protein
pVOG7917	RNA polymerase sigma factor
pVOG7918	hypothetical protein
pVOG7919	portal protein
pVOG7920	hypothetical protein
pVOG7921	hypothetical protein
pVOG7922	hypothetical protein
pVOG7923	hypothetical protein
pVOG7924	hypothetical protein
pVOG7925	hypothetical protein
pVOG7926	hypothetical protein
pVOG7927	hypothetical protein
pVOG7928	hypothetical protein
pVOG7929	hypothetical protein
pVOG7930	tail length tape measure protein
pVOG7931	hypothetical protein
pVOG7932	Sak4-like ssDNA annealing protein
pVOG7933	hypothetical protein
pVOG7934	membrane protein
pVOG7935	hypothetical protein
pVOG7936	hypothetical protein
pVOG7937	hypothetical protein
pVOG7938	hypothetical protein
pVOG7939	hypothetical protein
pVOG7940	hypothetical protein
pVOG7941	hypothetical protein
pVOG7942	hypothetical protein
pVOG7943	hypothetical protein
pVOG7944	hypothetical protein
pVOG7945	hypothetical protein
pVOG7946	portal protein
pVOG7947	hypothetical protein
pVOG7948	tail fiber assembly
pVOG7949	hypothetical protein
pVOG7950	hypothetical protein
pVOG7951	hypothetical protein
pVOG7952	hypothetical protein
pVOG7953	membrane protein
pVOG7954	hypothetical protein
pVOG7955	hypothetical protein
pVOG7956	hypothetical protein
pVOG7957	hypothetical protein
pVOG7958	hypothetical protein
pVOG7959	hypothetical protein
pVOG7960	hypothetical protein
pVOG7961	virion structural protein
pVOG7962	holin
pVOG7963	hypothetical protein
pVOG7964	hypothetical protein
pVOG7965	hypothetical protein
pVOG7966	hypothetical protein
pVOG7967	hypothetical protein
pVOG7968	hypothetical protein
pVOG7969	hypothetical protein
pVOG7970	hypothetical protein
pVOG7971	head closure Hc1
pVOG7972	hypothetical protein
pVOG7973	hypothetical protein
pVOG7974	hypothetical protein
pVOG7975	hypothetical protein
pVOG7976	hypothetical protein
pVOG7977	hypothetical protein
pVOG7978	hypothetical protein
pVOG7979	hypothetical protein
pVOG7980	hypothetical protein
pVOG7981	unannotated protein
pVOG7982	hypothetical protein
pVOG7983	hypothetical protein
pVOG7984	hypothetical protein
pVOG7985	hypothetical protein
pVOG7986	hypothetical protein
pVOG7987	hypothetical protein
pVOG7988	unannotated protein
pVOG7989	hypothetical protein
pVOG7990	hypothetical protein
pVOG7991	hypothetical protein
pVOG7992	hypothetical protein
pVOG7993	hypothetical protein
pVOG7994	hypothetical protein
pVOG7995	hypothetical protein
pVOG7996	hypothetical protein
pVOG7997	hypothetical protein
pVOG7998	membrane protein
pVOG7999	hypothetical protein
pVOG8000	hypothetical protein
pVOG8001	hypothetical protein
pVOG8002	unannotated protein
pVOG8003	hypothetical protein
pVOG8004	tail sheath
pVOG8005	tail tube protein
pVOG8006	tail tube protein
pVOG8007	hypothetical protein
pVOG8008	virion structural protein
pVOG8009	Hsp70 heat shock protein
pVOG8010	virion structural protein
pVOG8011	virion structural protein
pVOG8012	virion structural protein
pVOG8013	hypothetical protein
pVOG8014	hypothetical protein
pVOG8015	hypothetical protein
pVOG8016	hypothetical protein
pVOG8017	tail protein
pVOG8018	hypothetical protein
pVOG8019	virion structural protein
pVOG8020	virion structural protein
pVOG8021	ATP-dependent Clp protease ATP-binding subunit ClpA
pVOG8022	virion structural protein
pVOG8023	baseplate hub subunit and tail lysozyme
pVOG8024	virion structural protein
pVOG8025	baseplate wedge subunit
pVOG8026	virion structural protein
pVOG8027	hypothetical protein
pVOG8028	virion structural protein
pVOG8029	hypothetical protein
pVOG8030	virion structural protein
pVOG8031	hypothetical protein
pVOG8032	tail fiber protein
pVOG8033	hypothetical protein
pVOG8034	virion structural protein
pVOG8035	virion structural protein
pVOG8036	virion structural protein
pVOG8037	unannotated protein
pVOG8038	virion structural protein
pVOG8039	hypothetical protein
pVOG8040	hypothetical protein
pVOG8041	hypothetical protein
pVOG8042	hypothetical protein
pVOG8043	virion structural protein
pVOG8044	DNA polymerase
pVOG8045	virion structural protein
pVOG8046	virion structural protein
pVOG8047	hypothetical protein
pVOG8048	virion structural protein
pVOG8049	virion structural protein
pVOG8050	virion structural protein
pVOG8051	hypothetical protein
pVOG8052	virion structural protein
pVOG8053	hypothetical protein
pVOG8054	virion structural protein
pVOG8055	membrane protein
pVOG8056	hypothetical protein
pVOG8057	virion structural protein
pVOG8058	membrane protein
pVOG8059	hypothetical protein
pVOG8060	hypothetical protein
pVOG8061	translation initiation factor
pVOG8062	ATP-dependent protease
pVOG8063	hypothetical protein
pVOG8064	virion structural protein
pVOG8065	hypothetical protein
pVOG8066	DNA polymerase
pVOG8067	hypothetical protein
pVOG8068	unannotated protein
pVOG8069	unannotated protein
pVOG8070	virion structural protein
pVOG8071	virion structural protein
pVOG8072	hypothetical protein
pVOG8073	unannotated protein
pVOG8074	hypothetical protein
pVOG8075	hypothetical protein
pVOG8076	hypothetical protein
pVOG8077	hypothetical protein
pVOG8078	hypothetical protein
pVOG8079	unannotated protein
pVOG8080	hypothetical protein
pVOG8081	unannotated protein
pVOG8082	hypothetical protein
pVOG8083	hypothetical protein
pVOG8084	hypothetical protein
pVOG8085	methyltransferase
pVOG8086	transcriptional regulator
pVOG8087	hypothetical protein
pVOG8088	hypothetical protein
pVOG8089	hypothetical protein
pVOG8090	hypothetical protein
pVOG8091	hypothetical protein
pVOG8092	hypothetical protein
pVOG8093	hypothetical protein
pVOG8094	hypothetical protein
pVOG8095	hypothetical protein
pVOG8096	hypothetical protein
pVOG8097	hypothetical protein
pVOG8098	hypothetical protein
pVOG8099	hypothetical protein
pVOG8100	hypothetical protein
pVOG8101	hypothetical protein
pVOG8102	hypothetical protein
pVOG8103	hypothetical protein
pVOG8104	hypothetical protein
pVOG8105	hypothetical protein
pVOG8106	hypothetical protein
pVOG8107	hypothetical protein
pVOG8108	hypothetical protein
pVOG8109	hypothetical protein
pVOG8110	membrane protein
pVOG8111	hypothetical protein
pVOG8112	hypothetical protein
pVOG8113	hypothetical protein
pVOG8114	hypothetical protein
pVOG8115	hypothetical protein
pVOG8116	hypothetical protein
pVOG8117	hypothetical protein
pVOG8118	hypothetical protein
pVOG8119	hypothetical protein
pVOG8120	hypothetical protein
pVOG8121	hypothetical protein
pVOG8122	hypothetical protein
pVOG8123	membrane protein
pVOG8124	membrane protein
pVOG8125	hypothetical protein
pVOG8126	hypothetical protein
pVOG8127	hypothetical protein
pVOG8128	hypothetical protein
pVOG8129	hypothetical protein
pVOG8130	hypothetical protein
pVOG8131	membrane protein
pVOG8132	hypothetical protein
pVOG8133	hypothetical protein
pVOG8134	tail fiber protein; Ig-domain containing
pVOG8135	hypothetical protein
pVOG8136	hypothetical protein
pVOG8137	hypothetical protein
pVOG8138	major head protein
pVOG8139	hypothetical protein
pVOG8140	hypothetical protein
pVOG8141	hypothetical protein
pVOG8142	hypothetical protein
pVOG8143	unannotated protein
pVOG8144	hypothetical protein
pVOG8145	hypothetical protein
pVOG8146	hypothetical protein
pVOG8147	hypothetical protein
pVOG8148	hypothetical protein
pVOG8149	inhibitor of host transcription
pVOG8150	hypothetical protein
pVOG8151	hypothetical protein
pVOG8152	hypothetical protein
pVOG8153	hypothetical protein
pVOG8154	hypothetical protein
pVOG8155	hypothetical protein
pVOG8156	hypothetical protein
pVOG8157	hypothetical protein
pVOG8158	hypothetical protein
pVOG8159	hypothetical protein
pVOG8160	hypothetical protein
pVOG8161	hypothetical protein
pVOG8162	hypothetical protein
pVOG8163	hypothetical protein
pVOG8164	hypothetical protein
pVOG8165	DNA methyltransferase
pVOG8166	glycosyltransferase
pVOG8167	hypothetical protein
pVOG8168	hypothetical protein
pVOG8169	head-tail adaptor Ad1
pVOG8170	hypothetical protein
pVOG8171	tail length tape measure protein
pVOG8172	virion structural protein
pVOG8173	virion structural protein
pVOG8174	hypothetical protein
pVOG8175	hypothetical protein
pVOG8176	hypothetical protein
pVOG8177	hypothetical protein
pVOG8178	hypothetical protein
pVOG8179	hypothetical protein
pVOG8180	hypothetical protein
pVOG8181	hypothetical protein
pVOG8182	hypothetical protein
pVOG8183	hypothetical protein
pVOG8184	hypothetical protein
pVOG8185	hypothetical protein
pVOG8186	hypothetical protein
pVOG8187	head decoration
pVOG8188	hypothetical protein
pVOG8189	hypothetical protein
pVOG8190	hypothetical protein
pVOG8191	hypothetical protein
pVOG8192	hypothetical protein
pVOG8193	hypothetical protein
pVOG8194	hypothetical protein
pVOG8195	hypothetical protein
pVOG8196	hypothetical protein
pVOG8197	hypothetical protein
pVOG8198	hypothetical protein
pVOG8199	hypothetical protein
pVOG8200	hypothetical protein
pVOG8201	hypothetical protein
pVOG8202	hypothetical protein
pVOG8203	hypothetical protein
pVOG8204	hypothetical protein
pVOG8205	hypothetical protein
pVOG8206	hypothetical protein
pVOG8207	hypothetical protein
pVOG8208	goF mRNA metabolism modulator
pVOG8209	hypothetical protein
pVOG8210	hypothetical protein
pVOG8211	hypothetical protein
pVOG8212	hypothetical protein
pVOG8213	hypothetical protein
pVOG8214	hypothetical protein
pVOG8215	hypothetical protein
pVOG8216	baseplate hub and tail lysozyme
pVOG8217	hypothetical protein
pVOG8218	integrase
pVOG8219	hypothetical protein
pVOG8220	hypothetical protein
pVOG8221	hypothetical protein
pVOG8222	Arc-like repressor
pVOG8223	hypothetical protein
pVOG8224	hypothetical protein
pVOG8225	hypothetical protein
pVOG8226	DNA binding protein
pVOG8227	hypothetical protein
pVOG8228	hypothetical protein
pVOG8229	hypothetical protein
pVOG8230	hypothetical protein
pVOG8231	hypothetical protein
pVOG8232	hypothetical protein
pVOG8233	hypothetical protein
pVOG8234	hypothetical protein
pVOG8235	hypothetical protein
pVOG8236	transglycosylase
pVOG8237	Ref-like RecA filament endonuclease
pVOG8238	hypothetical protein
pVOG8239	unannotated protein
pVOG8240	hypothetical protein
pVOG8241	hypothetical protein
pVOG8242	tail protein
pVOG8243	hypothetical protein
pVOG8244	integrase
pVOG8245	hypothetical protein
pVOG8246	hypothetical protein
pVOG8247	hypothetical protein
pVOG8248	rhodanese-related sulfurtransferase
pVOG8249	transcriptional regulator
pVOG8250	hypothetical protein
pVOG8251	GTP-binding domain protein
pVOG8252	hypothetical protein
pVOG8253	transcriptional repressor
pVOG8254	unannotated protein
pVOG8255	hypothetical protein
pVOG8256	hypothetical protein
pVOG8257	RNA polymerase sigma factor
pVOG8258	hypothetical protein
pVOG8259	hypothetical protein
pVOG8260	hypothetical protein
pVOG8261	hypothetical protein
pVOG8262	tail protein
pVOG8263	hypothetical protein
pVOG8264	hypothetical protein
pVOG8265	hypothetical protein
pVOG8266	baseplate wedge subunit
pVOG8267	hypothetical protein
pVOG8268	hypothetical protein
pVOG8269	hypothetical protein
pVOG8270	hypothetical protein
pVOG8271	hypothetical protein
pVOG8272	Rnase E
pVOG8273	hypothetical protein
pVOG8274	hypothetical protein
pVOG8275	hypothetical protein
pVOG8276	hypothetical protein
pVOG8277	hypothetical protein
pVOG8278	hypothetical protein
pVOG8279	unannotated protein
pVOG8280	hypothetical protein
pVOG8281	hypothetical protein
pVOG8282	hypothetical protein
pVOG8283	hypothetical protein
pVOG8284	HNH endonuclease
pVOG8285	unannotated protein
pVOG8286	hypothetical protein
pVOG8287	Arc-like repressor
pVOG8288	Arc-like repressor
pVOG8289	DNA methyltransferase
pVOG8290	major head protein
pVOG8291	unannotated protein
pVOG8292	hypothetical protein
pVOG8293	hypothetical protein
pVOG8294	putative autolysin PH
pVOG8295	holin
pVOG8296	hypothetical protein
pVOG8297	hypothetical protein
pVOG8298	RepFIB replication protein A
pVOG8299	PmgS-like head morphogenesis
pVOG8300	hypothetical protein
pVOG8301	hypothetical protein
pVOG8302	hypothetical protein
pVOG8303	S-adenosylmethionine synthase
pVOG8304	hypothetical protein
pVOG8305	hypothetical protein
pVOG8306	unannotated protein
pVOG8307	hypothetical protein
pVOG8308	hypothetical protein
pVOG8309	hypothetical protein
pVOG8310	hypothetical protein
pVOG8311	hypothetical protein
pVOG8312	hypothetical protein
pVOG8313	hypothetical protein
pVOG8314	hypothetical protein
pVOG8315	tail assembly chaperone
pVOG8316	minor tail protein
pVOG8317	minor tail protein
pVOG8318	hypothetical protein
pVOG8319	hypothetical protein
pVOG8320	exonuclease
pVOG8321	hypothetical protein
pVOG8322	hypothetical protein
pVOG8323	hypothetical protein
pVOG8324	hypothetical protein
pVOG8325	hypothetical protein
pVOG8326	hypothetical protein
pVOG8327	hypothetical protein
pVOG8328	hypothetical protein
pVOG8329	hypothetical protein
pVOG8330	hypothetical protein
pVOG8331	hypothetical protein
pVOG8332	virion structural protein
pVOG8333	hypothetical protein
pVOG8334	hypothetical protein
pVOG8335	hypothetical protein
pVOG8336	hypothetical protein
pVOG8337	hypothetical protein
pVOG8338	hypothetical protein
pVOG8339	hypothetical protein
pVOG8340	tail protein
pVOG8341	hypothetical protein
pVOG8342	peptide methionine sulfoxide reductase
pVOG8343	tail fiber protein
pVOG8344	hypothetical protein
pVOG8345	hypothetical protein
pVOG8346	hypothetical protein
pVOG8347	excisionase
pVOG8348	hypothetical protein
pVOG8349	hypothetical protein
pVOG8350	unannotated protein
pVOG8351	hypothetical protein
pVOG8352	hypothetical protein
pVOG8353	hypothetical protein
pVOG8354	hypothetical protein
pVOG8355	hypothetical protein
pVOG8356	hypothetical protein
pVOG8357	hypothetical protein
pVOG8358	hypothetical protein
pVOG8359	hypothetical protein
pVOG8360	hypothetical protein
pVOG8361	membrane protein
pVOG8362	membrane protein
pVOG8363	unannotated protein
pVOG8364	hypothetical protein
pVOG8365	hypothetical protein
pVOG8366	hypothetical protein
pVOG8367	hypothetical protein
pVOG8368	hypothetical protein
pVOG8369	hypothetical protein
pVOG8370	hypothetical protein
pVOG8371	hypothetical protein
pVOG8372	hypothetical protein
pVOG8373	hypothetical protein
pVOG8374	hypothetical protein
pVOG8375	hypothetical protein
pVOG8376	hypothetical protein
pVOG8377	hypothetical protein
pVOG8378	hypothetical protein
pVOG8379	hypothetical protein
pVOG8380	hypothetical protein
pVOG8381	hypothetical protein
pVOG8382	hypothetical protein
pVOG8383	hypothetical protein
pVOG8384	peptidase
pVOG8385	hypothetical protein
pVOG8386	hypothetical protein
pVOG8387	transposase
pVOG8388	hypothetical protein
pVOG8389	head protein
pVOG8390	hypothetical protein
pVOG8391	hypothetical protein
pVOG8392	hypothetical protein
pVOG8393	hypothetical protein
pVOG8394	unannotated protein
pVOG8395	hypothetical protein
pVOG8396	hypothetical protein
pVOG8397	hypothetical protein
pVOG8398	hypothetical protein
pVOG8399	hypothetical protein
pVOG8400	unannotated protein
pVOG8401	hypothetical protein
pVOG8402	endolysin
pVOG8403	hypothetical protein
pVOG8404	hypothetical protein
pVOG8405	hypothetical protein
pVOG8406	hypothetical protein
pVOG8407	hypothetical protein
pVOG8408	DNA binding protein
pVOG8409	Branched-chain-amino-acid aminotransferase
pVOG8410	Sulfurtransferase TusD
pVOG8411	hypothetical protein
pVOG8412	hypothetical protein
pVOG8413	membrane protein
pVOG8414	tail protein
pVOG8415	hypothetical protein
pVOG8416	hypothetical protein
pVOG8417	hypothetical protein
pVOG8418	hypothetical protein
pVOG8419	hypothetical protein
pVOG8420	hypothetical protein
pVOG8421	endolysin
pVOG8422	hypothetical protein
pVOG8423	hypothetical protein
pVOG8424	hypothetical protein
