ID	Function
VOG2980	hypothetical protein
VOG2981	hypothetical protein
VOG2982	hypothetical protein
VOG2983	hypothetical protein
VOG2984	hypothetical protein
VOG2986	hypothetical protein
VOG2987	hypothetical protein
VOG2988	hypothetical protein
VOG2989	hypothetical protein
VOG2990	hypothetical protein
VOG2991	hypothetical protein
VOG2992	hypothetical protein
VOG2993	hypothetical protein
VOG2994	hypothetical protein
VOG2995	metallo-phosphoesterase
VOG2996	hypothetical protein
VOG2997	hypothetical protein
VOG2998	hypothetical protein
VOG2999	hypothetical protein
VOG3000	hypothetical protein
VOG3001	hypothetical protein
VOG3002	hypothetical protein
VOG3003	hypothetical protein
VOG3004	head-tail connector protein
VOG3005	hypothetical protein
VOG3006	hypothetical protein
VOG3007	hypothetical protein
VOG3008	hypothetical protein
VOG3009	transcriptional regulator WhiB-like protein
VOG3010	hypothetical protein
VOG3011	dual specificity phosphatase
VOG3012	hypothetical protein
VOG3014	hypothetical protein
VOG3015	hypothetical protein
VOG3016	hypothetical protein
VOG3017	hypothetical protein
VOG3020	hypothetical protein
VOG3022	hypothetical protein
VOG3023	hypothetical protein
VOG3024	transposase
VOG3025	hypothetical protein
VOG3026	hypothetical protein
VOG3027	hypothetical protein
VOG3028	HNH endonuclease
VOG3029	terminase large subunit
VOG3030	hypothetical protein
VOG3031	hypothetical protein
VOG3032	hypothetical protein
VOG3033	hypothetical protein
VOG3034	hypothetical protein
VOG3035	hypothetical protein
VOG3036	hypothetical protein
VOG3041	hypothetical protein
VOG3042	hypothetical protein
VOG3043	hypothetical protein
VOG3044	ParB-like partition protein
VOG3045	hypothetical protein
VOG3046	hypothetical protein
VOG3047	hypothetical protein
VOG3048	hypothetical protein
VOG3049	hypothetical protein
VOG3050	hypothetical protein
VOG3051	unannotated protein
VOG3055	hypothetical protein
VOG3056	hypothetical protein
VOG3057	histone family DNA-binding protein
VOG3058	hypothetical protein
VOG3060	hypothetical protein
VOG3061	hypothetical protein
VOG3064	hypothetical protein
VOG3066	hypothetical protein
VOG3074	hypothetical protein
VOG3077	hypothetical protein
VOG3082	hypothetical protein
VOG3083	hypothetical protein
VOG3084	hypothetical protein
VOG3085	hypothetical protein
VOG3086	hypothetical protein
VOG3087	hypothetical protein
VOG3088	hypothetical protein
VOG3090	hypothetical protein
VOG3091	hypothetical protein
VOG3093	unannotated protein
VOG3094	hypothetical protein
VOG3099	hypothetical protein
VOG3101	hypothetical protein
VOG3102	unannotated protein
VOG3105	hypothetical protein
VOG3108	hypothetical protein
VOG3124	head closure Hc2
VOG3125	hypothetical protein
VOG3129	unannotated protein
VOG3130	hypothetical protein
VOG3133	unannotated protein
VOG3136	guanylate kinase
VOG3137	hypothetical protein
VOG3138	hypothetical protein
VOG3140	unannotated protein
VOG3141	hypothetical protein
VOG3142	hypothetical protein
VOG3143	unannotated protein
VOG3150	hypothetical protein
VOG3151	unannotated protein
VOG3152	hypothetical protein
VOG3153	hypothetical protein
VOG3155	hypothetical protein
VOG3162	hypothetical protein
VOG3167	hypothetical protein
VOG3172	hypothetical protein
VOG3173	hypothetical protein
VOG3174	hypothetical protein
VOG3175	hypothetical protein
VOG3178	major head protein
VOG3179	minor tail protein
VOG3180	tail fiber protein
VOG3181	hypothetical protein
VOG3185	hypothetical protein
VOG3188	hypothetical protein
VOG3189	HicB-like antitoxin
VOG3193	unannotated protein
VOG3196	hypothetical protein
VOG3197	hypothetical protein
VOG3198	head maturation protease
VOG3199	hypothetical protein
VOG3200	hypothetical protein
VOG3201	hypothetical protein
VOG3202	tail assembly chaperone
VOG3203	hypothetical protein
VOG3204	helicase
VOG3205	hypothetical protein
VOG3206	hypothetical protein
VOG3208	hypothetical protein
VOG3209	hypothetical protein
VOG3210	unannotated protein
VOG3211	tail assembly chaperone
VOG3212	hypothetical protein
VOG3213	hypothetical protein
VOG3214	unannotated protein
VOG3215	hypothetical protein
VOG3217	hypothetical protein
VOG3218	hypothetical protein
VOG3220	unannotated protein
VOG3221	unannotated protein
VOG3222	GTP cyclohydrolase
VOG3227	tail fiber protein
VOG3232	hypothetical protein
VOG3233	putative protein YpjQ
VOG3235	GMP reductase
VOG3237	replication initiation by nicking
VOG3238	hypothetical protein
VOG3239	DNA helicase
VOG3241	metallo-phosphoesterase
VOG3244	endonuclease
VOG3245	hypothetical protein
VOG3246	DNA polymerase
VOG3247	hypothetical protein
VOG3248	hypothetical protein
VOG3249	RNA polymerase beta subunit
VOG3251	hypothetical protein
VOG3254	hypothetical protein
VOG3255	hypothetical protein
VOG3256	hypothetical protein
VOG3257	hypothetical protein
VOG3258	hypothetical protein
VOG3259	hypothetical protein
VOG3260	virion structural protein
VOG3261	hypothetical protein
VOG3262	DnaB-like replicative helicase
VOG3263	major head protein
VOG3264	virion structural protein
VOG3265	hypothetical protein
VOG3266	hypothetical protein
VOG3267	RuvC-like Holliday junction resolvase
VOG3268	hypothetical protein
VOG3269	hypothetical protein
VOG3270	hypothetical protein
VOG3271	virion structural protein
VOG3272	UvsX-like recombinase
VOG3273	hypothetical protein
VOG3274	virion structural protein
VOG3275	head maturation protease
VOG3277	virion structural protein
VOG3278	tail sheath
VOG3279	hypothetical protein
VOG3280	virion structural protein
VOG3281	hypothetical protein
VOG3282	hypothetical protein
VOG3285	hypothetical protein
VOG3287	RelE-like toxin
VOG3288	hypothetical protein
VOG3289	minor head protein Ace-like protein
VOG3291	hypothetical protein
VOG3292	unknown function
VOG3294	activator of host PrrC lysyl-tRNA endonuclease
VOG3298	hypothetical protein
VOG3299	hypothetical protein
VOG3300	hypothetical protein
VOG3301	hypothetical protein
VOG3302	hypothetical protein
VOG3303	hypothetical protein
VOG3304	hypothetical protein
VOG3307	hypothetical protein
VOG3309	unannotated protein
VOG3310	hypothetical protein
VOG3311	hypothetical protein
VOG3313	hypothetical protein
VOG3314	tail protein
VOG3315	released from the phage upon host infection
VOG3318	hypothetical protein
VOG3319	hypothetical protein
VOG3321	hypothetical protein
VOG3325	Rz-like spanin
VOG3327	hypothetical protein
VOG3328	tail tube protein
VOG3331	Rz-like spanin
VOG3334	rolling circle DNA replication initiation
VOG3335	hypothetical protein
VOG3336	unannotated protein
VOG3339	hypothetical protein
VOG3340	hypothetical protein
VOG3341	minor coat protein
VOG3343	DnaA-like replication initiation protein
VOG3344	integrase
VOG3345	nuclease
VOG3346	transcriptional regulator
VOG3347	hypothetical protein
VOG3348	hypothetical protein
VOG3349	CopG-like transcriptional repressor
VOG3350	hypothetical protein
VOG3351	hypothetical protein
VOG3352	zinc-finger domain protein
VOG3353	end-filament protein
VOG3354	hypothetical protein
VOG3355	hypothetical protein
VOG3356	virion structural protein
VOG3357	virion structural protein
VOG3358	hypothetical protein
VOG3359	hypothetical protein
VOG3360	hypothetical protein
VOG3361	hypothetical protein
VOG3362	hypothetical protein
VOG3363	hypothetical protein
VOG3364	hypothetical protein
VOG3366	hypothetical protein
VOG3367	hypothetical protein
VOG3368	hypothetical protein
VOG3369	hypothetical protein
VOG3370	hypothetical protein
VOG3371	hypothetical protein
VOG3373	hypothetical protein
VOG3374	hypothetical protein
VOG3375	hypothetical protein
VOG3376	Gp5.9-like inihibitor of recBCD nuclease
VOG3379	Cox-like excisionase and repressor
VOG3380	hypothetical protein
VOG3381	hypothetical protein
VOG3382	DNA binding protein
VOG3386	endonuclease
VOG3389	hypothetical protein
VOG3390	hypothetical protein
VOG3391	unannotated protein
VOG3396	transcriptional repressor
VOG3397	hypothetical protein
VOG3398	hypothetical protein
VOG3399	replication
VOG3401	anti-termination protein Q-like protein
VOG3402	transcriptional regulator
VOG3403	hypothetical protein
VOG3404	hypothetical protein
VOG3405	Rz-like spanin
VOG3406	hypothetical protein
VOG3409	head closure Hc1
VOG3410	hypothetical protein
VOG3411	hypothetical protein
VOG3412	hypothetical protein
VOG3413	unannotated protein
VOG3415	minor tail protein
VOG3416	unannotated protein
VOG3418	unknown function
VOG3419	hypothetical protein
VOG3420	hypothetical protein
VOG3421	RNA polymerase sigma factor
VOG3423	hypothetical protein
VOG3424	holin
VOG3427	major tail protein
VOG3428	tail assembly chaperone
VOG3430	hypothetical protein
VOG3432	tail protein
VOG3433	helicase subunit of the DNA excision repair complex
VOG3434	unannotated protein
VOG3435	hypothetical protein
VOG3436	hypothetical protein
VOG3438	hypothetical protein
VOG3439	head-tail adaptor
VOG3443	Prophage bactoprenol-linked glucose translocase 
VOG3444	hypothetical protein
VOG3445	unannotated protein
VOG3446	methyltransferase
VOG3447	O-antigen acetylase
VOG3448	hypothetical protein
VOG3449	hypothetical protein
VOG3450	hypothetical protein
VOG3451	hypothetical protein
VOG3452	hypothetical protein
VOG3453	hypothetical protein
VOG3454	hypothetical protein
VOG3456	hypothetical protein
VOG3459	unannotated protein
VOG3460	hypothetical protein
VOG3461	head-tail adaptor
VOG3462	unannotated protein
VOG3463	unannotated protein
VOG3467	unannotated protein
VOG3468	hypothetical protein
VOG3469	hypothetical protein
VOG3470	hypothetical protein
VOG3471	hypothetical protein
VOG3474	hypothetical protein
VOG3475	transcriptional regulator
VOG3476	hypothetical protein
VOG3477	hypothetical protein
VOG3478	excisionase
VOG3479	superinfection exclusion Sie-like protein
VOG3480	hypothetical protein
VOG3482	hypothetical protein
VOG3483	hypothetical protein
VOG3485	hypothetical protein
VOG3486	unannotated protein
VOG3487	hypothetical protein
VOG3488	unannotated protein
VOG3490	transcriptional repressor
VOG3491	acyl-CoA N-acyltransferase
VOG3498	hypothetical protein
VOG3501	hypothetical protein
VOG3502	hypothetical protein
VOG3503	hypothetical protein
VOG3504	transcriptional regulator
VOG3505	CRISPR/Cas system associated
VOG3506	Holliday junction branch migration helicase
VOG3507	hypothetical protein
VOG3508	virion structural protein
VOG3509	hypothetical protein
VOG3510	hypothetical protein
VOG3512	hypothetical protein
VOG3513	hypothetical protein
VOG3514	hypothetical protein
VOG3515	hypothetical protein
VOG3516	hypothetical protein
VOG3517	hypothetical protein
VOG3518	hypothetical protein
VOG3519	transcriptional regulator
VOG3520	transcriptional regulator
VOG3521	hypothetical protein
VOG3522	hypothetical protein
VOG3523	hypothetical protein
VOG3524	hypothetical protein
VOG3525	virion structural protein
VOG3526	virion structural protein
VOG3527	hypothetical protein
VOG3528	hypothetical protein
VOG3529	virion structural protein
VOG3530	glycosyltransferase
VOG3531	hypothetical protein
VOG3532	glycosyltransferase
VOG3533	hypothetical protein
VOG3534	hypothetical protein
VOG3537	SAM-dependent methyltransferase
VOG3538	hypothetical protein
VOG3539	hypothetical protein
VOG3540	hypothetical protein
VOG3541	hypothetical protein
VOG3542	virion structural protein
VOG3543	hypothetical protein
VOG3544	virion structural protein
VOG3546	hypothetical protein
VOG3547	hypothetical protein
VOG3549	unannotated protein
VOG3550	hypothetical protein
VOG3551	hypothetical protein
VOG3552	hypothetical protein
VOG3553	hypothetical protein
VOG3554	hypothetical protein
VOG3555	unannotated protein
VOG3556	unannotated protein
VOG3557	hypothetical protein
VOG3558	hypothetical protein
VOG3559	hypothetical protein
VOG3560	hypothetical protein
VOG3561	hypothetical protein
VOG3562	Exfoliative toxin A
VOG3563	head-tail adaptor
VOG3564	tail terminator
VOG3567	tail fiber protein
VOG3569	hypothetical protein
VOG3570	Rz-like spanin
VOG3571	hypothetical protein
VOG3572	hypothetical protein
VOG3574	hypothetical protein
VOG3576	hypothetical protein
VOG3577	hypothetical protein
VOG3578	hypothetical protein
VOG3579	hypothetical protein
VOG3580	hypothetical protein
VOG3581	hypothetical protein
VOG3582	hypothetical protein
VOG3583	hypothetical protein
VOG3585	hypothetical protein
VOG3586	ParB-like partition protein
VOG3588	hypothetical protein
VOG3590	hypothetical protein
VOG3591	hypothetical protein
VOG3593	hypothetical protein
VOG3594	hypothetical protein
VOG3597	virion structural protein
VOG3599	hypothetical protein
VOG3600	DNA methyltransferase
VOG3602	hypothetical protein
VOG3606	hypothetical protein
VOG3607	membrane protein
VOG3608	tail completion or Neck1 protein
VOG3614	hypothetical protein
VOG3616	hypothetical protein
VOG3617	deoxyribonucleoside 5' monophosphate phosphatase
VOG3621	hypothetical protein
VOG3622	hypothetical protein
VOG3624	IS481 family transposase ISSvi1
VOG3625	hypothetical protein
VOG3626	hypothetical protein
VOG3627	queuine tRNA-ribosyltransferase
VOG3628	hypothetical protein
VOG3629	protease
VOG3630	hypothetical protein
VOG3631	hypothetical protein
VOG3632	hypothetical protein
VOG3633	hypothetical protein
VOG3634	Holliday junction resolvase
VOG3635	hypothetical protein
VOG3636	hypothetical protein
VOG3637	hypothetical protein
VOG3638	hypothetical protein
VOG3639	hypothetical protein
VOG3640	pyramid forming protein
VOG3642	hypothetical protein
VOG3643	hypothetical protein
VOG3644	membrane protein
VOG3648	minor head protein
VOG3649	Arc-like repressor
VOG3651	hypothetical protein
VOG3652	hypothetical protein
VOG3653	distal tail protein Dit
VOG3654	minor tail protein
VOG3657	hypothetical protein
VOG3658	hypothetical protein
VOG3659	RusA-like Holliday junction resolvase
VOG3660	hypothetical protein
VOG3661	hypothetical protein
VOG3662	hypothetical protein
VOG3664	hypothetical protein
VOG3667	hypothetical protein
VOG3669	hypothetical protein
VOG3671	hypothetical protein
VOG3672	hypothetical protein
VOG3674	unannotated protein
VOG3675	head scaffolding protein
VOG3676	major head protein
VOG3677	virion structural protein
VOG3678	virion structural protein
VOG3679	gamma-glutamyl cyclotransferase
VOG3680	ribosomal protein S6 glutaminyl transferase
VOG3681	L-glutamine-D-fructose-6-phosphate aminotransferase
VOG3682	hypothetical protein
VOG3683	COOH.NH2 ligase
VOG3685	unannotated protein
VOG3691	hypothetical protein
VOG3699	terminase small subunit
VOG3704	excisionase
VOG3705	hypothetical protein
VOG3707	hypothetical protein
VOG3708	unannotated protein
VOG3709	helicase loader
VOG3710	hypothetical protein
VOG3711	unannotated protein
VOG3713	transcriptional regulator
VOG3714	hypothetical protein
VOG3715	unannotated protein
VOG3717	hypothetical protein
VOG3719	hypothetical protein
VOG3720	polymerase
VOG3721	tail fiber protein
VOG3722	thymidylate kinase
VOG3723	Rnase H
VOG3724	DNA helicase
VOG3726	hypothetical protein
VOG3729	nucleotidyltransferase
VOG3730	hypothetical protein
VOG3731	unannotated protein
VOG3734	hypothetical protein
VOG3735	hypothetical protein
VOG3738	hypothetical protein
VOG3739	protease
VOG3740	major head protein
VOG3741	hypothetical protein
VOG3742	hypothetical protein
VOG3744	Rz-like spanin
VOG3749	hypothetical protein
VOG3751	hypothetical protein
VOG3752	hypothetical protein
VOG3753	polysaccharide chain length determinant protein
VOG3754	unannotated protein
VOG3755	acetyl-CoA acetyltransferase
VOG3756	acetyl-CoA acetyltransferase
VOG3757	holin
VOG3758	hypothetical protein
VOG3759	terminase small subunit
VOG3760	hypothetical protein
VOG3764	virion structural protein
VOG3768	hypothetical protein
VOG3769	hypothetical protein
VOG3771	hypothetical protein
VOG3772	hypothetical protein
VOG3773	hypothetical protein
VOG3774	inhibitor of transcription initiation and antiterminator
VOG3775	hypothetical protein
VOG3776	hypothetical protein
VOG3777	HNH endonuclease
VOG3778	hypothetical protein
VOG3779	hypothetical protein
VOG3780	hypothetical protein
VOG3785	arabinose 5-phosphate isomerase
VOG3788	unannotated protein
VOG3789	internal head protein
VOG3790	hypothetical protein
VOG3791	internal head protein
VOG3793	unannotated protein
