ID	count
K03820	1
K03821	1
K03824	1
K03825	1
K03826	1
K03828	1
K03829	1
K03830	1
K03832	1
K03855	1
K03885	1
K03892	1
K03896	1
K03897	1
K03919	1
K03924	1
K03925	1
K03929	1
K03930	1
K03931	1
K03932	1
K03934	1
K03935	1
K03936	1
K03937	1
K03940	1
K03941	1
K03942	1
K03953	1
K03969	1
K03972	1
K03975	1
K03976	1
K03977	1
K03978	1
K03979	1
K03980	1
K03981	1
K04018	1
K04030	1
K04033	1
K04034	1
K04042	1
K04043	1
K04046	1
K04047	1
K04062	1
K04063	1
K04065	1
K04066	1
K04075	1
K04077	1
K04078	1
K04080	1
K04083	1
K04085	1
K04087	1
K04088	1
K04091	1
K04092	1
K04094	1
K04096	1
K04097	1
K04098	1
K04102	1
K04103	1
K04127	1
K04343	1
K04485	1
K04487	1
K04488	1
K04518	1
K04564	1
K04565	1
K04567	1
K04568	1
K04719	1
K04744	1
K04750	1
K04751	1
K04752	1
K04755	1
K04756	1
K04760	1
K04761	1
K04762	1
K04763	1
K04764	1
K04765	1
K04767	1
K04768	1
K04772	1
K04773	1
K04775	1
K04884	1
K05275	1
K05301	1
K05308	1
K05343	1
K05346	1
K05349	1
K05350	1
K05351	1
K05358	1
K05366	1
K05367	1
K05375	1
K05499	1
K05516	1
K05523	1
K05524	1
K05527	1
K05539	1
K05540	1
K05548	1
K05549	1
K05550	1
K05555	1
K05565	1
K05566	1
K05567	1
K05568	1
K05569	1
K05570	1
K05571	1
K05589	1
K05592	1
K05594	1
K05595	1
K05596	1
K05603	1
K05605	1
K05606	1
K05685	1
K05710	1
K05712	1
K05714	1
K05774	1
K05780	1
K05781	1
K05782	1
K05783	1
K05784	1
K05785	1
K05786	1
K05788	1
K05794	1
K05799	1
K05800	1
K05801	1
K05802	1
K05805	1
K05807	1
K05808	1
K05810	1
K05813	1
K05814	1
K05815	1
K05820	1
K05825	1
K05832	1
K05833	1
K05834	1
K05835	1
K05836	1
K05838	1
K05845	1
K05846	1
K05847	1
K05874	1
K05875	1
K05878	1
K05879	1
K05881	1
K05882	1
K05884	1
K05895	1
K05896	1
K05916	1
K05925	1
K05936	1
K05939	1
K05946	1
K05967	1
K05972	1
K05973	1
K05989	1
K06016	1
K06020	1
K06023	1
K06024	1
K06037	1
K06041	1
K06042	1
K06044	1
K06048	1
K06075	1
K06076	1
K06113	1
K06117	1
K06118	1
K06123	1
K06125	1
K06127	1
K06131	1
K06134	1
K06145	1
K06147	1
K06148	1
K06149	1
K06153	1
K06158	1
K06162	1
K06163	1
K06164	1
K06165	1
K06166	1
K06167	1
K06168	1
K06173	1
K06178	1
K06179	1
K06180	1
K06186	1
K06187	1
K06188	1
K06189	1
K06190	1
K06191	1
K06193	1
K06194	1
K06195	1
K06196	1
K06199	1
K06201	1
K06203	1
K06204	1
K06207	1
K06213	1
K06217	1
K06221	1
K06287	1
K06320	1
K06350	1
K06351	1
K06384	1
K06400	1
K06415	1
K06442	1
K06599	1
K06601	1
K06602	1
K06605	1
K06606	1
K06607	1
K06720	1
K06861	1
K06867	1
K06878	1
K06886	1
K06889	1
K06890	1
K06891	1
K06893	1
K06894	1
K06895	1
K06902	1
K06903	1
K06905	1
K06906	1
K06907	1
K06908	1
K06910	1
K06911	1
K06915	1
K06916	1
K06918	1
K06919	1
K06920	1
K06923	1
K06929	1
K06930	1
K06940	1
K06941	1
K06949	1
K06950	1
K06952	1
K06953	1
K06954	1
K06959	1
K06969	1
K06971	1
K06975	1
K06978	1
K06980	1
K06985	1
K06987	1
K06988	1
K06995	1
K06996	1
K06997	1
K06998	1
K06999	1
K07001	1
K07002	1
K07004	1
K07005	1
K07006	1
K07007	1
K07010	1
K07017	1
K07018	1
K07020	1
K07025	1
K07028	1
K07029	1
K07032	1
K07038	1
K07040	1
K07042	1
K07046	1
K07048	1
K07050	1
K07054	1
K07056	1
K07058	1
K07059	1
K07062	1
K07064	1
K07076	1
K07079	1
K07082	1
K07090	1
K07091	1
K07092	1
K07095	1
K07096	1
K07098	1
K07102	1
K07104	1
K07107	1
K07110	1
K07112	1
K07113	1
K07114	1
K07115	1
K07118	1
K07120	1
K07122	1
K07123	1
K07124	1
K07126	1
K07130	1
K07133	1
K07140	1
K07141	1
K07145	1
K07146	1
K07147	1
K07152	1
K07154	1
K07155	1
K07157	1
K07160	1
K07165	1
K07167	1
K07168	1
K07172	1
K07180	1
K07182	1
K07183	1
K07184	1
K07192	1
K07215	1
K07218	1
K07220	1
K07222	1
K07225	1
K07226	1
K07229	1
K07231	1
K07232	1
K07240	1
K07246	1
K07250	1
K07251	1
K07258	1
K07260	1
K07261	1
K07263	1
K07270	1
K07272	1
K07273	1
K07274	1
K07277	1
K07278	1
K07284	1
K07289	1
K07300	1
K07304	1
K07305	1
K07313	1
K07315	1
K07319	1
K07326	1
K07335	1
K07338	1
K07340	1
K07341	1
K07343	1
K07344	1
K07369	1
K07390	1
K07391	1
K07393	1
K07396	1
K07397	1
K07401	1
K07402	1
K07403	1
K07406	1
K07441	1
K07447	1
K07448	1
K07451	1
K07452	1
K07459	1
K07460	1
K07462	1
K07474	1
K07478	1
K07482	1
K07483	1
K07484	1
K07485	1
K07486	1
K07492	1
K07493	1
K07494	1
K07495	1
K07497	1
K07498	1
K07499	1
K07504	1
K07506	1
K07507	1
K07511	1
K07512	1
K07535	1
K07552	1
K07556	1
K07559	1
K07566	1
K07568	1
K07576	1
K07577	1
K07636	1
K07637	1
K07638	1
K07640	1
K07642	1
K07644	1
K07645	1
K07646	1
K07649	1
K07652	1
K07657	1
K07658	1
K07659	1
K07660	1
K07662	1
K07665	1
K07666	1
K07667	1
K07668	1
K07671	1
K07678	1
K07684	1
K07686	1
K07708	1
K07709	1
K07712	1
K07713	1
K07716	1
K07718	1
K07725	1
K07727	1
K07728	1
K07733	1
K07735	1
K07736	1
K07738	1
K07742	1
K07746	1
K07766	1
K07774	1
K07775	1
K07782	1
K07787	1
K07789	1
K07793	1
K07794	1
K07795	1
K07798	1
K07799	1
K07810	1
K07823	1
K08151	1
K08153	1
K08161	1
K08166	1
K08169	1
K08172	1
K08174	1
K08177	1
K08178	1
K08194	1
K08217	1
K08219	1
K08221	1
K08223	1
K08224	1
K08225	1
K08234	1
K08261	1
K08281	1
K08282	1
K08295	1
K08296	1
K08299	1
K08300	1
K08304	1
K08305	1
K08309	1
K08311	1
K08316	1
K08319	1
K08320	1
K08344	1
K08351	1
K08352	1
K08365	1
K08369	1
K08482	1
K08483	1
K08484	1
K08591	1
K08602	1
K08640	1
K08641	1
K08678	1
K08679	1
K08683	1
K08720	1
K08726	1
K08738	1
K08744	1
K08970	1
K08973	1
K08978	1
K08990	1
K08992	1
K08995	1
K08997	1
K08998	1
K09001	1
K09003	1
K09005	1
K09008	1
K09012	1
K09013	1
K09014	1
K09015	1
K09017	1
K09020	1
K09022	1
K09024	1
K09117	1
K09125	1
K09131	1
K09133	1
K09143	1
K09144	1
K09159	1
K09160	1
K09386	1
K09456	1
K09457	1
K09458	1
K09470	1
K09471	1
K09472	1
K09474	1
K09628	1
K09645	1
K09667	1
K09681	1
K09684	1
K09691	1
K09694	1
K09695	1
K09699	1
K09701	1
K09702	1
K09703	1
K09705	1
K09710	1
K09747	1
K09748	1
K09760	1
K09761	1
K09763	1
K09768	1
K09769	1
K09771	1
K09773	1
K09774	1
K09780	1
K09781	1
K09786	1
K09791	1
K09794	1
K09795	1
K09796	1
K09798	1
K09799	1
K09800	1
K09806	1
K09807	1
K09808	1
K09810	1
K09811	1
K09812	1
K09815	1
K09816	1
K09817	1
K09823	1
K09826	1
K09862	1
K09882	1
K09883	1
K09888	1
K09903	1
K09919	1
K09922	1
K09924	1
K09926	1
K09927	1
K09928	1
K09929	1
K09930	1
K09936	1
K09945	1
K09946	1
K09947	1
K09948	1
K09949	1
K09950	1
K09955	1
K09956	1
K09958	1
K09959	1
K09961	1
K09964	1
K09967	1
K09969	1
K09970	1
K09971	1
K09972	1
K09973	1
K09975	1
K09982	1
K09983	1
K09984	1
K09985	1
K09986	1
K09987	1
K09988	1
K09991	1
K09992	1
K09994	1
K10001	1
K10009	1
K10010	1
K10012	1
K10018	1
K10019	1
K10020	1
K10021	1
K10022	1
K10023	1
K10026	1
K10036	1
K10037	1
K10039	1
K10111	1
K10112	1
K10117	1
K10118	1
K10119	1
K10120	1
K10125	1
K10126	1
K10188	1
K10189	1
K10190	1
K10191	1
K10192	1
K10193	1
K10213	1
K10218	1
K10227	1
K10228	1
K10229	1
K10232	1
K10233	1
K10234	1
K10235	1
K10236	1
K10237	1
K10255	1
K10300	1
K10398	1
K10439	1
K10440	1
K10441	1
K10533	1
K10537	1
K10538	1
K10539	1
K10543	1
K10544	1
K10545	1
K10546	1
K10547	1
K10548	1
K10552	1
K10553	1
K10554	1
K10559	1
K10560	1
K10561	1
K10562	1
K10563	1
K10564	1
K10565	1
K10676	1
K10680	1
K10709	1
K10716	1
K10742	1
K10747	1
K10763	1
K10764	1
K10773	1
K10777	1
K10778	1
K10798	1
K10804	1
K10805	1
K10806	1
K10820	1
K10829	1
K10831	1
K10834	1
K10841	1
K10843	1
K10907	1
K10914	1
K10947	1
K10979	1
K11003	1
K11004	1
K11005	1
K11016	1
K11066	1
K11068	1
K11069	1
K11070	1
K11071	1
K11072	1
K11073	1
K11074	1
K11075	1
K11076	1
K11077	1
K11078	1
K11079	1
K11080	1
K11085	1
K11103	1
K11105	1
K11127	1
K11150	1
K11153	1
K11162	1
K11163	1
K11206	1
K11208	1
K11209	1
K11263	1
K11265	1
K11352	1
K11354	1
K11355	1
K11357	1
K11381	1
K11383	1
K11407	1
K11443	1
K11472	1
K11473	1
K11477	1
K11529	1
K11530	1
K11534	1
K11618	1
K11624	1
K11632	1
K11645	1
K11690	1
K11711	1
K11717	1
K11719	1
K11720	1
K11741	1
K11744	1
K11747	1
K11749	1
K11752	1
K11753	1
K11754	1
K11788	1
K11811	1
K11844	1
K11894	1
K11904	1
K11921	1
K11927	1
K11931	1
K11939	1
K11940	1
K11959	1
K11960	1
K11961	1
K11962	1
K11963	1
K11991	1
K11993	1
K12062	1
K12211	1
K12235	1
K12243	1
K12251	1
K12256	1
K12257	1
K12259	1
K12262	1
K12283	1
K12308	1
K12368	1
K12369	1
K12370	1
K12371	1
K12372	1
K12373	1
K12448	1
K12478	1
K12506	1
K12510	1
K12511	1
K12513	1
K12514	1
K12515	1
K12536	1
K12537	1
K12546	1
K12547	1
K12548	1
K12573	1
K12574	1
K12583	1
K12658	1
K12678	1
K12685	1
K12941	1
K12945	1
K12953	1
K12960	1
K12972	1
K12978	1
K12980	1
K12988	1
K12989	1
K12990	1
K12997	1
K13010	1
K13012	1
K13015	1
K13017	1
K13018	1
K13020	1
K13021	1
K13038	1
K13075	1
K13255	1
K13283	1
K13292	1
K13412	1
K13444	1
K13448	1
K13481	1
K13482	1
K13485	1
K13503	1
K13529	1
K13533	1
K13540	1
K13572	1
K13573	1
K13581	1
K13582	1
K13583	1
K13584	1
K13587	1
K13588	1
K13589	1
K13590	1
K13592	1
K13598	1
K13599	1
K13622	1
K13623	1
K13628	1
K13633	1
K13637	1
K13638	1
K13639	1
K13640	1
K13641	1
K13643	1
K13652	1
K13653	1
K13654	1
K13657	1
K13662	1
K13668	1
K13688	1
K13693	1
K13702	1
K13771	1
K13772	1
K13786	1
K13788	1
K13797	1
K13821	1
K13829	1
K13874	1
K13875	1
K13876	1
K13877	1
K13892	1
K13893	1
K13894	1
K13895	1
K13896	1
K13926	1
K13936	1
K13953	1
K13963	1
K13979	1
K13985	1
K13993	1
K13995	1
K13997	1
K14055	1
K14056	1
K14057	1
K14058	1
K14059	1
K14061	1
K14063	1
K14085	1
K14153	1
K14159	1
K14160	1
K14161	1
K14162	1
K14188	1
K14205	1
K14208	1
K14256	1
K14259	1
K14261	1
K14273	1
K14286	1
K14340	1
K14347	1
K14405	1
K14422	1
K14445	1
K14451	1
K14584	1
K14633	1
K14645	1
K14647	1
K14652	1
K14654	1
K14657	1
K14658	1
K14659	1
K14660	1
K14661	1
K14666	1
K14672	1
K14673	1
K14727	1
K14731	1
K14733	1
K14742	1
K14763	1
K14974	1
K14977	1
K14980	1
K14981	1
K14986	1
K14987	1
K14998	1
K15011	1
K15012	1
K15034	1
K15054	1
K15055	1
K15057	1
K15066	1
K15125	1
K15256	1
K15268	1
K15269	1
K15270	1
K15357	1
K15371	1
K15460	1
K15475	1
K15509	1
K15520	1
K15532	1
K15539	1
K15546	1
K15549	1
K15550	1
K15551	1
K15552	1
K15553	1
K15554	1
K15555	1
K15576	1
K15577	1
K15578	1
K15580	1
K15581	1
K15582	1
K15583	1
K15599	1
K15634	1
K15670	1
K15719	1
K15725	1
K15735	1
K15736	1
K15738	1
K15773	1
K15777	1
K15782	1
K15784	1
K15861	1
K15866	1
K15913	1
K15919	1
K15932	1
K15941	1
K15945	1
K15970	1
K15973	1
K15975	1
K15977	1
K15987	1
K16012	1
K16013	1
K16019	1
K16043	1
K16044	1
K16047	1
K16052	1
K16066	1
K16074	1
K16079	1
K16087	1
K16089	1
K16090	1
K16135	1
K16137	1
K16138	1
K16147	1
K16150	1
K16164	1
K16165	1
K16167	1
K16168	1
K16171	1
K16238	1
K16264	1
K16291	1
K16306	1
